episode_id,date,period,size_bytes,avg_score,min_score,sum_score,team0,team1,winner,outcome_type,first_player,n_steps,final_turn_p0,final_turn_p1,deck0_hash,deck1_hash,deck0_ncards,deck1_ncards,deck0_source,deck1_source
83608890,2026-07-03,EARLY,4808586,1094.302688,1054.544329,2188.605377,渡邊征央,iwata hiroki,0,DECISIVE,0,174,13,12,b43a53d96da0f0b5,c9bc1a3aecffc907,60,60,action,action
83498977,2026-07-03,EARLY,5751306,1114.429384,1111.168018,2228.858767,kazuki0123,zoroark190,0,DECISIVE,0,196,15,14,c9d8794e26a87fa3,842972d3b3962877,60,60,action,action
83605285,2026-07-03,EARLY,25299169,1103.833684,1088.724275,2207.667368,Michael Krager,TeamSCSQ(チームスクスク),1,DECISIVE,0,695,119,120,a88ac606b2d71a36,f4c5bf3227cd6c54,60,60,action,action
83580847,2026-07-03,EARLY,5880602,1092.632899,1060.123538,2185.265798,aidy,kawachi,0,DECISIVE,0,205,13,12,831fd3a04060c7c2,b41dab6a922e3a11,60,60,action,action
83681756,2026-07-03,EARLY,4603445,1165.015498,1132.182999,2330.030996,tonakaiiii,THIRD PTCG Club,1,DECISIVE,0,160,10,10,b43a53d96da0f0b5,6b960e3ec5086fd3,60,60,action,action
83693823,2026-07-03,EARLY,5631774,1083.799981,1070.526251,2167.599962,ebisu_ya,S4nkurero,1,DECISIVE,1,203,36,37,a88ac606b2d71a36,b43a53d96da0f0b5,60,60,action,action
83922756,2026-07-04,EARLY,6855297,1067.866472,1063.411577,2135.732944,ojicat,213tubo,1,DECISIVE,0,239,13,14,6618cabff34b2735,b43a53d96da0f0b5,60,60,action,action
83771040,2026-07-04,EARLY,6406732,1186.988970,1183.343974,2373.977940,btk15049,tonakaiiii,1,DECISIVE,1,216,20,21,dafa1e6efd85150e,b43a53d96da0f0b5,60,60,action,action
83968040,2026-07-04,EARLY,8394841,1092.772791,1079.199149,2185.545583,btk15049,tonakaiiii,0,DECISIVE,1,269,22,21,dafa1e6efd85150e,b43a53d96da0f0b5,60,60,action,action
83724017,2026-07-04,EARLY,3437822,1141.534960,1091.184060,2283.069919,Dũng Đỗ,Ars Noveau,0,DECISIVE,0,137,17,16,69252ea384766495,b43a53d96da0f0b5,60,60,action,action
83837136,2026-07-04,EARLY,2472630,1067.735920,1063.814412,2135.471840,zoroark190,e-toppo,1,DECISIVE,0,99,7,8,7c0a454617fc9ab4,12293a0a8bee5401,60,60,action,action
83813196,2026-07-04,EARLY,3218957,1166.018289,1113.331402,2332.036578,ShumpeiNomura,tonakaiiii,1,DECISIVE,0,128,11,12,0f8ded0dab3abdd6,b43a53d96da0f0b5,60,60,action,action
83731100,2026-07-04,EARLY,1203069,1127.839149,1090.126276,2255.678298,kazuki0123,Michael Krager,0,DECISIVE,0,56,5,4,c9d8794e26a87fa3,a88ac606b2d71a36,60,60,action,action
83735710,2026-07-04,EARLY,5464663,1147.331642,1111.460239,2294.663284,kashiwashira,THIRD PTCG Club,1,DECISIVE,0,186,25,26,1e58a553d59975a3,6b960e3ec5086fd3,60,60,action,action
83934225,2026-07-04,EARLY,4130432,1155.820196,1113.432214,2311.640392,iwashi,nasuo445,1,DECISIVE,0,150,11,12,b43a53d96da0f0b5,e34dae96b1984485,60,60,action,action
83818990,2026-07-04,EARLY,5874086,1073.059971,1027.227359,2146.119942,easonyanyan,UBI=ISHI,0,DECISIVE,0,203,13,12,f4f9e0b2dfde5a5c,a61ad8dc4eb8b1d6,60,60,action,action
83829248,2026-07-04,EARLY,3651629,1096.075775,1087.502260,2192.151550,WinDecks,渡邊征央,0,DECISIVE,0,144,11,10,27b307e62db35245,b43a53d96da0f0b5,60,60,action,action
83726927,2026-07-04,EARLY,3796325,1103.640264,1064.635130,2207.280528,Ryo Ochi,btk15049,1,DECISIVE,0,143,13,14,7c58f3915e31351e,dafa1e6efd85150e,60,60,action,action
83965033,2026-07-04,EARLY,4933943,1067.872498,1049.679428,2135.744996,MR.h,junlee789,0,DECISIVE,0,166,19,18,7c58f3915e31351e,afaa4ac744b28ee5,60,60,action,action
83791983,2026-07-04,EARLY,4491547,1142.891429,1078.605031,2285.782859,MCH,tonakaiiii,1,DECISIVE,0,170,15,16,b4d63a18cb52e991,b43a53d96da0f0b5,60,60,action,action
83854422,2026-07-04,EARLY,5582993,1071.972371,1067.064295,2143.944741,btk15049,UBI=ISHI,1,DECISIVE,1,199,14,15,dafa1e6efd85150e,a61ad8dc4eb8b1d6,60,60,action,action
83854277,2026-07-04,EARLY,2920697,1073.991878,1028.634135,2147.983757,senkin13,hoshippi,1,DECISIVE,0,118,11,12,4c28bf81fe75900c,c8c8ca4e003ab163,60,60,action,action
83746280,2026-07-04,EARLY,7649941,1135.579066,1106.072577,2271.158132,kazuki0123,ZETADIVISION,0,DECISIVE,0,252,15,14,c9d8794e26a87fa3,7d3dd55013032486,60,60,action,action
83927935,2026-07-04,EARLY,5223082,1086.682831,1066.097100,2173.365663,easonyanyan,WinDecks,0,DECISIVE,0,190,17,16,f4f9e0b2dfde5a5c,478924c6d1995606,60,60,action,action
83729699,2026-07-04,EARLY,5555662,1094.878025,1088.684271,2189.756050,Ars Noveau,WinDecks,0,DECISIVE,0,199,17,16,b43a53d96da0f0b5,27b307e62db35245,60,60,action,action
83874862,2026-07-04,EARLY,1982860,1084.971796,1056.879543,2169.943592,hiroyuki tahuma,WinDecks,0,DECISIVE,0,84,9,8,82a1a9b771343f24,27b307e62db35245,60,60,action,action
83849135,2026-07-04,EARLY,4136172,1098.763959,1055.130822,2197.527917,kazuki0123,5.5,1,DECISIVE,0,161,13,14,c9d8794e26a87fa3,902b00d2b6f713c2,60,60,action,action
83823483,2026-07-04,EARLY,1938594,1074.249166,1031.854683,2148.498332,Ars Noveau,WinDecks,1,DECISIVE,0,86,10,10,b43a53d96da0f0b5,27b307e62db35245,60,60,action,action
83926368,2026-07-04,EARLY,2260360,1066.006105,1042.983130,2132.012211,渡邊征央,変化の書ゾロアーク,0,DECISIVE,0,95,9,8,b43a53d96da0f0b5,7436a436fd90a94d,60,60,action,action
83809679,2026-07-04,EARLY,3328568,1103.945183,1099.271909,2207.890366,BluezLee,btk15049,1,DECISIVE,1,134,12,13,69d88f938f8b3f54,dafa1e6efd85150e,60,60,action,action
84033744,2026-07-05,EARLY,4233157,1075.576210,1049.460105,2151.152420,Takaaki Matsuda,aidy,0,DECISIVE,1,160,16,15,ecb9fd41d48b6ccb,831fd3a04060c7c2,60,60,action,action
83973426,2026-07-05,EARLY,1887394,1055.014966,1039.804801,2110.029932,BluezLee,tw_shin,1,DECISIVE,1,80,6,7,69d88f938f8b3f54,bfb8a7a58fcd4295,60,60,action,action
84214786,2026-07-05,EARLY,5571690,1086.387972,1049.095296,2172.775943,RK,nasuo445,0,DECISIVE,0,184,15,14,9c50bcb722a76d15,e34dae96b1984485,60,60,action,action
84205040,2026-07-05,EARLY,5671746,1044.950597,1038.708153,2089.901194,Pokemon Siuuuu,kazuki0123,1,DECISIVE,0,196,15,16,831fd3a04060c7c2,c9d8794e26a87fa3,60,60,action,action
84182280,2026-07-05,EARLY,2515348,1083.957927,1058.983007,2167.915855,Rmy,noikaret,0,DECISIVE,0,104,9,8,831fd3a04060c7c2,fb8f0ed22caee7b4,60,60,action,action
84068247,2026-07-05,EARLY,3144920,1084.222533,1026.262164,2168.445066,電気通信ポケモン大学,tonakaiiii,0,DECISIVE,0,116,9,8,b13b062a5e20bcf3,b43a53d96da0f0b5,60,60,action,action
84041662,2026-07-05,EARLY,7101212,1064.207802,1002.049263,2128.415604,tonakaiiii,Boss's Orders Are All You Need,0,DECISIVE,0,242,13,12,b43a53d96da0f0b5,c9d8794e26a87fa3,60,60,action,action
84051351,2026-07-05,EARLY,3131950,1055.924876,1011.755474,2111.849753,chamboabi,Rmy,0,DECISIVE,0,122,13,12,1970046e58cd431d,831fd3a04060c7c2,60,60,action,action
84096238,2026-07-05,EARLY,5620637,1103.460808,1072.238625,2206.921616,TEAM NAME,Rmy,0,DECISIVE,0,191,13,12,a38180053506b20f,831fd3a04060c7c2,60,60,action,action
83980707,2026-07-05,EARLY,1297629,1073.260314,1068.946601,2146.520629,zoroark190,Yushin Ito,0,DECISIVE,0,59,7,6,0fb452788ceca249,aa2398e69a3549ad,60,60,action,action
84210384,2026-07-05,EARLY,5916161,1076.658333,1063.516119,2153.316666,kazuki0123,tonakaiiii,1,DECISIVE,0,207,11,12,c9d8794e26a87fa3,b43a53d96da0f0b5,60,60,action,action
84209131,2026-07-05,EARLY,440265,1043.810802,1040.486398,2087.621604,渡邊征央,ShumpeiNomura,0,DECISIVE,0,25,3,2,b43a53d96da0f0b5,3c825a3abd501753,60,60,action,action
84108989,2026-07-05,EARLY,3593029,1081.568870,985.672074,2163.137740,nasuo445,victorvv,0,DECISIVE,0,131,11,10,e34dae96b1984485,b166b6b93aa1670b,60,60,action,action
84211034,2026-07-05,EARLY,8514371,1050.278157,1038.958019,2100.556314,RK,The Debauchery Tea Party,1,DECISIVE,0,281,33,34,9c50bcb722a76d15,910dcaefeb77a2f0,60,60,action,action
83983520,2026-07-05,EARLY,4940118,1076.241552,1070.078646,2152.483104,tw_shin,渡邊征央,0,DECISIVE,0,174,11,11,bfb8a7a58fcd4295,b43a53d96da0f0b5,60,60,action,action
84187199,2026-07-05,EARLY,3249239,1106.003569,1086.829255,2212.007138,zoroark190,kashiwashira,0,DECISIVE,0,126,9,8,7c0a454617fc9ab4,b4b5a378368fad61,60,60,action,action
84104572,2026-07-05,EARLY,5006793,1220.643795,1199.391095,2441.287591,Majkel1337,THIRD PTCG Club,1,DECISIVE,0,183,15,16,831fd3a04060c7c2,6b960e3ec5086fd3,60,60,action,action
84015043,2026-07-05,EARLY,5455907,1083.788421,1065.673913,2167.576841,Sleepless Knight,tw_shin,0,DECISIVE,0,185,15,14,831fd3a04060c7c2,bfb8a7a58fcd4295,60,60,action,action
84114117,2026-07-05,EARLY,5008371,1218.434322,1188.553383,2436.868643,THIRD PTCG Club,Majkel1337,1,DECISIVE,0,177,11,12,6b960e3ec5086fd3,831fd3a04060c7c2,60,60,action,action
83978728,2026-07-05,EARLY,3299529,1195.756426,1167.767159,2391.512851,THIRD PTCG Club,zoroark190,0,DECISIVE,0,124,9,8,6b960e3ec5086fd3,7c0a454617fc9ab4,60,60,action,action
84041648,2026-07-05,EARLY,5498942,1148.384940,1111.901315,2296.769880,渡邊征央,nasuo445,1,DECISIVE,0,185,13,13,b43a53d96da0f0b5,e34dae96b1984485,60,60,action,action
84176880,2026-07-05,EARLY,2584775,1192.674942,1156.886560,2385.349884,Majkel1337,Yushin Ito,0,DECISIVE,0,105,9,8,831fd3a04060c7c2,910dcaefeb77a2f0,60,60,action,action
84206913,2026-07-05,EARLY,4306096,1053.978018,1035.807049,2107.956036,やる気元気ミワハルキ,payanotty,0,DECISIVE,0,161,11,10,b43a53d96da0f0b5,0078ce0f297a4597,60,60,action,action
84126154,2026-07-05,EARLY,3747798,1051.172566,1015.999895,2102.345132,github/shepsci/kaggle-skill,payanotty,0,DECISIVE,0,138,15,14,da71c738ef47665c,0078ce0f297a4597,60,60,action,action
