episode_id,date,period,size_bytes,avg_score,min_score,sum_score,team0,team1,winner,outcome_type,first_player,n_steps,final_turn_p0,final_turn_p1,deck0_hash,deck1_hash,deck0_ncards,deck1_ncards
84487770,2026-07-07,MIDDLE,4022839,1050.673955,979.956068,2101.347910,Rojiomote,Kazama Yusuke,1,DECISIVE,1,143,10,11,2d0a90fa804b68f1,be3a8e357b9439ff,60,60
84922853,2026-07-08,MIDDLE,4151808,1053.987110,1044.596156,2107.974220,ごんさくよねきち,やる気元気ミワハルキ,1,DECISIVE,0,151,11,12,d8c9db09b2d04f55,6e15dd0f2dd6c299,60,60
85404887,2026-07-11,MIDDLE,3771344,1072.228682,1011.306911,2144.457363,firstbreak32,junlee789 - 이준,1,DECISIVE,0,145,15,16,49c73af4f8ad03d9,e34dae96b1984485,60,60
84762809,2026-07-08,MIDDLE,4316986,1091.453294,1076.792539,2182.906588,koga_poke,nasuo445,0,DECISIVE,1,146,14,13,8ff1e185fabb8099,e34dae96b1984485,60,60
85274848,2026-07-10,MIDDLE,3788109,1044.559995,1024.695800,2089.119991,Alberto Bonsanto,junlee789,0,DECISIVE,1,147,18,17,69252ea384766495,afaa4ac744b28ee5,60,60
85617044,2026-07-12,MIDDLE,4180853,1099.164840,1075.375662,2198.329680,Sota Uchiyama,懒惰的金枪鱼,1,DECISIVE,0,160,16,16,16eb558bab120cba,14db4b34cc8fbbb7,60,60
84560234,2026-07-07,MIDDLE,4104090,1075.668351,1029.462517,2151.336703,豆本豆豆包,Yushin Ito,0,DECISIVE,0,152,13,12,a38180053506b20f,910dcaefeb77a2f0,60,60
85481108,2026-07-12,MIDDLE,3806890,1079.279123,1055.358323,2158.558246,Dũng Đỗ,Majkel1337,1,DECISIVE,0,140,17,18,147595d71b360f2c,b20e3e96100a11d5,60,60
85008845,2026-07-09,MIDDLE,3933490,1072.150878,1069.463060,2144.301757,ShumpeiNomura,kuromoka,1,DECISIVE,0,143,11,12,156485fe400622e4,b7fe4794b7f5835b,60,60
85824102,2026-07-13,MIDDLE,4369396,1133.863308,1117.227559,2267.726616,tonakaiiii,Rmy,0,DECISIVE,0,157,9,9,b5d70706436c5264,3fc2cb03df5b2747,60,60
84705441,2026-07-07,MIDDLE,4356264,1064.870996,1054.333903,2129.741993,Star-mine,jiatu.l,1,DECISIVE,0,154,11,12,d9614beda9774552,b43a53d96da0f0b5,60,60
84706071,2026-07-07,MIDDLE,4255433,1066.334348,1054.061991,2132.668697,Star-mine,btk15049,1,DECISIVE,0,149,13,14,d9614beda9774552,dafa1e6efd85150e,60,60
85012198,2026-07-09,MIDDLE,3979069,1062.592634,1053.190028,2125.185268,wkonishi,Majkel1337,1,DECISIVE,0,145,9,10,831fd3a04060c7c2,c9d8794e26a87fa3,60,60
84637928,2026-07-07,MIDDLE,4122865,1041.172530,1024.197437,2082.345060,渡邊征央,wao zhang,1,DECISIVE,0,151,11,12,b43a53d96da0f0b5,2b3108749e2032d7,60,60
85458413,2026-07-11,MIDDLE,4383498,1049.760286,1042.486666,2099.520572,jiatu.l,tomo11111,0,DECISIVE,0,163,11,10,dc2ce39b94cbbb38,8be72bbfa0bafaff,60,60
85070210,2026-07-09,MIDDLE,4036289,1085.580357,1072.744841,2171.160714,OSELCOUN,nasuo445,0,DECISIVE,0,142,11,10,b20e3e96100a11d5,e34dae96b1984485,60,60
85438964,2026-07-11,MIDDLE,4207603,1125.997105,1117.444948,2251.994210,THIRD PTCG Club,kashiwashira,1,DECISIVE,0,150,27,28,fbbd8ac1e662e82c,c6970cfeed44b34d,60,60
84814298,2026-07-08,MIDDLE,4392275,1067.874662,999.093320,2135.749323,Yushin Ito,Eduardo Rocha de Andrade,0,DECISIVE,0,165,11,10,910dcaefeb77a2f0,b43a53d96da0f0b5,60,60
84527653,2026-07-07,MIDDLE,4327081,1076.321456,1046.207658,2152.642911,nasuo445,iwashi,0,DECISIVE,0,150,11,10,e34dae96b1984485,b43a53d96da0f0b5,60,60
85460365,2026-07-11,MIDDLE,4602036,1257.864441,1222.156522,2515.728883,Yushin Ito,Majkel1337,0,DECISIVE,0,156,15,14,b20e3e96100a11d5,fcac695071c3f3cf,60,60
84880457,2026-07-08,MIDDLE,4565724,1100.199885,1037.870347,2200.399770,渡邊征央,Yushin Ito,1,DECISIVE,0,174,12,12,b43a53d96da0f0b5,910dcaefeb77a2f0,60,60
84704649,2026-07-07,MIDDLE,5136375,1071.941406,1070.359550,2143.882812,Akira-Ninth,THIRD PTCG Club,0,DECISIVE,1,178,12,11,9d1dad39ec641aa0,b43a53d96da0f0b5,60,60
84788305,2026-07-08,MIDDLE,4949537,1080.303244,1060.218458,2160.606487,btk15049,nasuo445,0,DECISIVE,1,172,12,11,dafa1e6efd85150e,e34dae96b1984485,60,60
84564492,2026-07-07,MIDDLE,5076866,1049.431984,1048.531476,2098.863968,iwashi,ei1333,0,DECISIVE,0,181,11,10,b43a53d96da0f0b5,b43a53d96da0f0b5,60,60
85249115,2026-07-10,MIDDLE,4610048,1059.500340,1056.091167,2119.000680,bono,ei ei ei yikuso,1,DECISIVE,0,171,13,14,b20e3e96100a11d5,831fd3a04060c7c2,60,60
85077142,2026-07-09,MIDDLE,5003129,1101.954445,1094.608000,2203.908889,MPGaming,Majkel1337,0,DECISIVE,0,170,25,24,37f2032236fb6baf,831fd3a04060c7c2,60,60
85624990,2026-07-12,MIDDLE,5267811,1111.468472,1085.906632,2222.936943,junlee789,Melvin Low,0,DECISIVE,0,176,13,12,e34dae96b1984485,0e05ea288ae6e6a6,60,60
85726698,2026-07-13,MIDDLE,5018294,1162.702135,1155.922717,2325.404271,Majkel1337,LiamK,1,DECISIVE,0,168,11,12,fcac695071c3f3cf,3fc2cb03df5b2747,60,60
84572671,2026-07-07,MIDDLE,5026312,1058.544425,1037.398045,2117.088850,payanotty,mitomeat823,1,DECISIVE,0,178,13,14,0078ce0f297a4597,7800c70ef460208a,60,60
85814832,2026-07-13,MIDDLE,4570390,1189.216394,1176.730731,2378.432787,Yushin Ito,bono,0,DECISIVE,0,166,15,14,b20e3e96100a11d5,b43a53d96da0f0b5,60,60
85472972,2026-07-11,MIDDLE,5018676,1129.542328,1065.659152,2259.084656,tonakaiiii,MPGaming,1,DECISIVE,0,175,15,16,b43a53d96da0f0b5,14db4b34cc8fbbb7,60,60
85745487,2026-07-13,MIDDLE,4532808,1143.715214,1141.863171,2287.430427,Budew,bono,1,DECISIVE,0,165,15,16,37f2032236fb6baf,b43a53d96da0f0b5,60,60
85563773,2026-07-12,MIDDLE,4727178,1092.172865,1079.301909,2184.345729,soyukke,LiamK,0,DECISIVE,0,164,17,16,b20e3e96100a11d5,3fc2cb03df5b2747,60,60
85348245,2026-07-11,MIDDLE,4557170,1064.220330,1039.005274,2128.440659,youtube.com/@BigBugginnings,matsurih,0,DECISIVE,0,170,11,10,219bb78661ad6ccd,831fd3a04060c7c2,60,60
85718783,2026-07-13,MIDDLE,4829721,1086.257936,1073.084431,2172.515872,wkonishi,rick & shikitora,0,DECISIVE,0,166,21,20,37f2032236fb6baf,8417597ea8879a72,60,60
85186563,2026-07-10,MIDDLE,4813489,1045.253535,978.497276,2090.507070,ヌメルゴンex,nasuo445,1,DECISIVE,0,171,13,14,b43a53d96da0f0b5,e34dae96b1984485,60,60
85608483,2026-07-12,MIDDLE,4961866,1199.100344,1182.991058,2398.200688,Majkel1337,Budew,1,DECISIVE,0,166,21,22,fcac695071c3f3cf,37f2032236fb6baf,60,60
84719595,2026-07-07,MIDDLE,5290964,1050.154673,1040.478358,2100.309346,bono,Gotem Penguin,1,DECISIVE,0,190,49,50,b20e3e96100a11d5,e69858a31af3698a,60,60
84975065,2026-07-09,MIDDLE,4916941,1060.236734,1046.075341,2120.473467,THIRD PTCG Club,ei1333,1,DECISIVE,0,167,15,16,2da70d7f4cb16df3,910dcaefeb77a2f0,60,60
85025547,2026-07-09,MIDDLE,4605581,1061.067680,1013.775816,2122.135360,AdrianWang2003,MPGaming,1,DECISIVE,1,159,28,29,4941578511f48d1e,37f2032236fb6baf,60,60
84957556,2026-07-09,MIDDLE,4937406,1103.268349,1089.865021,2206.536698,bono,Raihan Ramadistra,1,DECISIVE,0,181,39,40,69252ea384766495,69252ea384766495,60,60
84805908,2026-07-08,MIDDLE,4890008,1065.591862,1041.377861,2131.183723,kuromoka,bono,1,DECISIVE,0,167,21,22,b7fe4794b7f5835b,69252ea384766495,60,60
85238705,2026-07-10,MIDDLE,4545789,1120.865033,1095.755880,2241.730066,MPGaming,ZETADIVISION,0,DECISIVE,0,173,19,18,37f2032236fb6baf,7d3dd55013032486,60,60
85732738,2026-07-13,MIDDLE,4742658,1192.502904,1177.551136,2385.005808,bono,Majkel1337,0,DECISIVE,0,172,11,10,b43a53d96da0f0b5,fcac695071c3f3cf,60,60
84718085,2026-07-07,MIDDLE,6922219,1070.532110,1037.780391,2141.064219,やる気元気ミワハルキ,Yushin Ito,0,DECISIVE,0,225,19,18,6e15dd0f2dd6c299,910dcaefeb77a2f0,60,60
84549209,2026-07-07,MIDDLE,6671139,1063.377381,1061.112397,2126.754763,5.5,ei ei ei yikuso,0,DECISIVE,0,221,19,18,0065b4cfff358aba,831fd3a04060c7c2,60,60
84689365,2026-07-07,MIDDLE,5772088,1116.905147,1102.009287,2233.810294,bono,youtube.com/@BigBugginnings,0,DECISIVE,0,212,35,34,69252ea384766495,884c0683209ead35,60,60
85229110,2026-07-10,MIDDLE,5971388,1093.525023,1058.704244,2187.050045,Majkel1337,kazuki0123,1,DECISIVE,0,203,13,14,b20e3e96100a11d5,c9d8794e26a87fa3,60,60
84706067,2026-07-07,MIDDLE,6547857,1054.110438,1050.932021,2108.220877,kazuki0123,nasuo445,0,DECISIVE,0,208,13,12,c9d8794e26a87fa3,e34dae96b1984485,60,60
85035583,2026-07-09,MIDDLE,6156924,1096.192938,1091.580303,2192.385876,ごんさくよねきち,213tubo,0,DECISIVE,0,203,19,18,d8c9db09b2d04f55,b20e3e96100a11d5,60,60
85376681,2026-07-11,MIDDLE,5634409,1069.065903,1021.229361,2138.131806,junlee789 - 이준,AyFukushima,1,DECISIVE,0,196,13,14,e34dae96b1984485,e13fd1ccc84b095d,60,60
85137645,2026-07-10,MIDDLE,6414588,1078.452579,1055.339986,2156.905157,bono,Yushin Ito,0,DECISIVE,0,211,21,20,b20e3e96100a11d5,910dcaefeb77a2f0,60,60
85536171,2026-07-12,MIDDLE,5924912,1151.807220,1119.335968,2303.614440,Budew,LiamK,1,DECISIVE,0,197,39,40,37f2032236fb6baf,3371c6e0d2105401,60,60
85016511,2026-07-09,MIDDLE,6943174,1059.312377,1055.787165,2118.624755,ShumpeiNomura,213tubo,0,DECISIVE,0,231,59,58,156485fe400622e4,b20e3e96100a11d5,60,60
84694946,2026-07-07,MIDDLE,6344485,1072.070277,1016.328906,2144.140555,Xenon Soh,bono,1,DECISIVE,1,219,24,25,59138a345c6b933a,b20e3e96100a11d5,60,60
85787307,2026-07-13,MIDDLE,5443305,1132.831844,1095.212503,2265.663687,bono,matsurih,0,DECISIVE,0,180,17,16,b20e3e96100a11d5,fcac695071c3f3cf,60,60
85710283,2026-07-13,MIDDLE,5790016,1108.917794,1047.664216,2217.835587,Majkel1337,hpp sak,1,DECISIVE,0,199,13,14,fcac695071c3f3cf,c4401e2db5bd7036,60,60
85741276,2026-07-13,MIDDLE,7237905,1105.448659,1084.459461,2210.897318,e-toppo + kurupical,WinDecks,0,DECISIVE,1,243,70,69,449ba799a24fb205,478924c6d1995606,60,60
84947520,2026-07-09,MIDDLE,5861288,1088.513299,1062.160244,2177.026598,OsElCoUn,nasuo445,1,DECISIVE,0,194,17,18,b20e3e96100a11d5,e34dae96b1984485,60,60
84560908,2026-07-07,MIDDLE,5713532,1051.881885,1042.256957,2103.763770,payanotty,jiatu.l,1,DECISIVE,0,200,11,12,0078ce0f297a4597,b43a53d96da0f0b5,60,60
84796891,2026-07-08,MIDDLE,7309022,1079.537466,1062.736509,2159.074933,ごんさくよねきち,bono,0,DECISIVE,0,244,37,36,d8c9db09b2d04f55,69252ea384766495,60,60
84530708,2026-07-07,MIDDLE,5884439,1042.098474,1030.243381,2084.196948,shg195,bono,1,DECISIVE,0,205,22,22,e44a46bfcc0214e4,69252ea384766495,60,60
84718042,2026-07-07,MIDDLE,6514241,1091.889909,1090.214856,2183.779817,youtube.com/@BigBugginnings,btk15049,0,DECISIVE,0,218,13,12,884c0683209ead35,dafa1e6efd85150e,60,60
84750852,2026-07-08,MIDDLE,7262535,1085.474838,1065.609055,2170.949676,LiamK,tonakaiiii,1,DECISIVE,0,238,27,28,3371c6e0d2105401,b43a53d96da0f0b5,60,60
84898988,2026-07-08,MIDDLE,6486671,1068.673361,1003.992261,2137.346722,Mykhailo Kalus,nasuo445,1,DECISIVE,0,219,13,14,c9d8794e26a87fa3,e34dae96b1984485,60,60
84976601,2026-07-09,MIDDLE,5395225,1061.809149,1055.697408,2123.618298,bono,213tubo,1,DECISIVE,0,177,19,20,b20e3e96100a11d5,b20e3e96100a11d5,60,60
85092921,2026-07-09,MIDDLE,8168189,1072.774704,1027.134082,2145.549409,Rmy,THIRD PTCG Club,1,DECISIVE,0,267,33,34,831fd3a04060c7c2,3371c6e0d2105401,60,60
85266361,2026-07-10,MIDDLE,5894201,1085.865303,1060.223261,2171.730607,ごんさくよねきち,Yushin Ito,1,DECISIVE,0,204,11,12,8907612d396f895a,910dcaefeb77a2f0,60,60
85446437,2026-07-11,MIDDLE,6114739,1147.772759,1143.532379,2295.545519,Yushin Ito,youtube.com/@BigBugginnings,0,DECISIVE,0,220,13,12,910dcaefeb77a2f0,219bb78661ad6ccd,60,60
86163833,2026-07-15,MIDDLE,2625866,1105.065628,1055.740152,2210.131256,kashiwashira,WinDecks,0,DECISIVE,0,106,11,10,bd0509fb088518b1,478924c6d1995606,60,60
86112638,2026-07-15,MIDDLE,3037798,1244.871085,1150.349953,2489.742169,kashiwashira,Majkel1337,1,DECISIVE,0,115,19,20,bd0509fb088518b1,fcac695071c3f3cf,60,60
86387993,2026-07-16,MIDDLE,2472361,1135.986864,1119.306546,2271.973727,Jack,懒惰的金枪鱼,0,DECISIVE,0,96,9,8,abf375974152bc4e,14db4b34cc8fbbb7,60,60
86467885,2026-07-17,MIDDLE,3013873,1131.961693,1114.632376,2263.923386,Majkel1337,Oshbocker,0,DECISIVE,0,119,11,10,fcac695071c3f3cf,d19dd275a0b6998b,60,60
86033494,2026-07-15,MIDDLE,2225679,1148.210639,1105.655968,2296.421278,Majkel1337,MPGaming,0,DECISIVE,0,86,9,8,fcac695071c3f3cf,37f2032236fb6baf,60,60
85989515,2026-07-14,MIDDLE,3032003,1090.064308,1045.080525,2180.128617,ttmn,taksai,1,DECISIVE,0,121,13,14,fcac695071c3f3cf,cf827fff53a7d57b,60,60
85984626,2026-07-14,MIDDLE,1401823,1116.073890,1087.558737,2232.147779,taksai,懒惰的金枪鱼,0,DECISIVE,0,63,9,9,495b41c6bf629ba8,14db4b34cc8fbbb7,60,60
85881412,2026-07-14,MIDDLE,2448261,1122.232820,1081.243210,2244.465640,Rmy,THIRD PTCG Club,1,DECISIVE,0,98,9,10,5ef1f4c673271c4f,1e1aceae4b6358f6,60,60
86853721,2026-07-19,MIDDLE,2910386,1137.009637,1090.414286,2274.019274,junlee789,KawattaTaido,0,DECISIVE,0,116,11,10,e34dae96b1984485,b43a53d96da0f0b5,60,60
86786744,2026-07-19,MIDDLE,2512679,1086.428157,1085.577898,2172.856315,Yushin Ito,bono,0,DECISIVE,0,105,15,14,b20e3e96100a11d5,b43a53d96da0f0b5,60,60
86399886,2026-07-17,MIDDLE,2678778,1145.314462,1137.593302,2290.628923,KawattaTaido,Majkel1337,1,DECISIVE,0,105,11,12,b43a53d96da0f0b5,fcac695071c3f3cf,60,60
86877389,2026-07-19,MIDDLE,3082835,1103.521103,1088.536676,2207.042205,LumenLiquidity,jiatu.l,0,DECISIVE,0,129,11,10,2603936f8d49f47b,61f90c30a060ef40,60,60
86622823,2026-07-18,MIDDLE,1405905,1107.794789,1092.672754,2215.589578,Yushin Ito,__Taichicchi__,0,DECISIVE,0,61,7,6,b20e3e96100a11d5,37f2032236fb6baf,60,60
86045732,2026-07-15,MIDDLE,2987472,1111.940147,1097.653317,2223.880295,ei ei ei yikuso,Team Rot-Weiß,1,DECISIVE,0,109,13,14,f90d43e354d19683,b20e3e96100a11d5,60,60
86240376,2026-07-16,MIDDLE,3040699,1105.040533,1075.180152,2210.081065,aaa,Yushin Ito,1,DECISIVE,0,119,11,12,37f2032236fb6baf,b20e3e96100a11d5,60,60
86682693,2026-07-18,MIDDLE,3034550,1102.793440,1087.224665,2205.586879,kashiwashira,Dieter,0,DECISIVE,0,120,9,10,0fe5bb1f17b6b854,b20e3e96100a11d5,60,60
86279475,2026-07-16,MIDDLE,2574987,1101.976167,1070.317994,2203.952335,Oshbocker,kashiwashira,0,DECISIVE,0,106,13,12,d19dd275a0b6998b,bd0509fb088518b1,60,60
86538934,2026-07-17,MIDDLE,2816267,1113.161134,1111.990534,2226.322269,taksai,THIRD PTCG Club,0,DECISIVE,0,111,11,10,ac9855a643a150ea,58c4d89cf8edc355,60,60
86590944,2026-07-18,MIDDLE,1337120,1095.789620,1084.950678,2191.579239,Team Rot-Weiß,Majkel1337,1,DECISIVE,0,57,5,6,37f2032236fb6baf,fcac695071c3f3cf,60,60
86671375,2026-07-18,MIDDLE,3093838,1223.623854,1194.545395,2447.247708,Yushin Ito,Luca,0,DECISIVE,0,119,11,10,fcac695071c3f3cf,dc2ce39b94cbbb38,60,60
86556484,2026-07-17,MIDDLE,2728058,1108.206576,1098.434339,2216.413152,Dieter,gecogeco,0,DECISIVE,0,105,15,14,fcac695071c3f3cf,995f93195aa795aa,60,60
85889020,2026-07-14,MIDDLE,2184934,1115.234115,1100.178660,2230.468230,vibechu,MPGaming,0,DECISIVE,0,85,9,8,37fabc1f62f64d07,37f2032236fb6baf,60,60
86991635,2026-07-20,MIDDLE,3051365,1078.077794,1051.933189,2156.155589,koala_bear “もりたにあん”,Oshbocker,1,DECISIVE,0,116,11,12,37f2032236fb6baf,fcac695071c3f3cf,60,60
86969006,2026-07-19,MIDDLE,2061588,1088.378250,1086.525962,2176.756501,Rmy,Oshbocker,0,DECISIVE,0,84,15,14,fcac695071c3f3cf,37f2032236fb6baf,60,60
86358803,2026-07-16,MIDDLE,1722082,1183.511053,1108.001602,2367.022106,Majkel1337,Oshbocker,0,DECISIVE,0,73,7,6,fcac695071c3f3cf,d19dd275a0b6998b,60,60
86981237,2026-07-20,MIDDLE,3876611,1152.780988,1131.583679,2305.561976,bono,Majkel1337,1,DECISIVE,0,139,9,10,b43a53d96da0f0b5,fcac695071c3f3cf,60,60
86952302,2026-07-19,MIDDLE,3239867,1173.291012,1155.796175,2346.582025,kashiwashira,THIRD PTCG Club,0,DECISIVE,0,124,11,10,a60edec4f2dfc3e5,58c4d89cf8edc355,60,60
86712099,2026-07-18,MIDDLE,3402590,1096.966270,1060.578698,2193.932541,RtoABC,Oshbocker,1,DECISIVE,1,130,8,9,63cc39b3cfe59c37,d19dd275a0b6998b,60,60
86510329,2026-07-17,MIDDLE,4021523,1113.577960,1056.217947,2227.155919,ごんさくよねきち,Majkel1337,1,DECISIVE,0,147,11,12,8907612d396f895a,fcac695071c3f3cf,60,60
86368623,2026-07-16,MIDDLE,3556917,1128.397436,1126.859175,2256.794872,youtube.com/@BigBugginnings,Rmy,0,DECISIVE,0,143,11,10,219bb78661ad6ccd,fcac695071c3f3cf,60,60
85882019,2026-07-14,MIDDLE,3696067,1106.935300,1068.326585,2213.870601,Budew,iwashi,1,DECISIVE,0,142,14,14,37f2032236fb6baf,b43a53d96da0f0b5,60,60
87042577,2026-07-20,MIDDLE,3995168,1103.428451,1060.045388,2206.856902,Oshbocker,Rmy,0,DECISIVE,0,144,25,24,37f2032236fb6baf,fcac695071c3f3cf,60,60
85993062,2026-07-14,MIDDLE,3548446,1169.680595,1162.146219,2339.361190,Yushin Ito,bono,1,DECISIVE,0,135,9,10,b20e3e96100a11d5,b43a53d96da0f0b5,60,60
85893308,2026-07-14,MIDDLE,3192768,1239.663053,1197.112484,2479.326105,Majkel1337,bono,0,DECISIVE,0,122,11,10,fcac695071c3f3cf,b43a53d96da0f0b5,60,60
87021811,2026-07-20,MIDDLE,3448074,1117.608557,1091.327259,2235.217114,Oshbocker,Majkel1337,1,DECISIVE,0,125,13,14,37f2032236fb6baf,fcac695071c3f3cf,60,60
86002004,2026-07-14,MIDDLE,3503925,1148.638520,1138.743956,2297.277039,WinDecks,懒惰的金枪鱼,0,DECISIVE,0,133,17,17,478924c6d1995606,14db4b34cc8fbbb7,60,60
85997599,2026-07-14,MIDDLE,3374055,1133.130699,1094.064250,2266.261399,THIRD PTCG Club,Takaaki Matsuda,1,DECISIVE,0,127,15,16,c8e3597d524a0e79,248f452e8b8aa953,60,60
87152586,2026-07-20,MIDDLE,3530954,1095.540031,1094.284735,2191.080063,Rafael,GUOHAOYANG,0,DECISIVE,0,142,11,10,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60
86834185,2026-07-19,MIDDLE,3455725,1126.985901,1079.324910,2253.971802,Yushin Ito,monnosuke,0,DECISIVE,0,134,13,12,fcac695071c3f3cf,46b184ae9968549d,60,60
86876378,2026-07-19,MIDDLE,3173868,1119.683830,1079.137560,2239.367661,Dieter,Luca,0,DECISIVE,0,121,11,10,b20e3e96100a11d5,dc2ce39b94cbbb38,60,60
87154146,2026-07-20,MIDDLE,3514610,1150.033529,1111.525270,2300.067059,monnosuke,THIRD PTCG Club,0,DECISIVE,0,132,9,8,00926e891310648e,58c4d89cf8edc355,60,60
87031215,2026-07-20,MIDDLE,3857573,1081.096214,1079.031128,2162.192428,KawattaTaido,Team KASA.,0,DECISIVE,0,147,11,10,b43a53d96da0f0b5,fcac695071c3f3cf,60,60
85977807,2026-07-14,MIDDLE,3602737,1081.931878,1055.432173,2163.863755,Rmy,Canon,0,DECISIVE,0,132,19,19,3fc2cb03df5b2747,156485fe400622e4,60,60
86353826,2026-07-16,MIDDLE,4021468,1086.211535,1048.923063,2172.423070,taksai,youtube.com/@BigBugginnings,0,DECISIVE,0,147,11,10,7a3dfdac5c420dd6,219bb78661ad6ccd,60,60
85983088,2026-07-14,MIDDLE,3258795,1137.653869,1136.023724,2275.307739,bono,WinDecks,0,DECISIVE,0,128,11,10,b43a53d96da0f0b5,478924c6d1995606,60,60
86338191,2026-07-16,MIDDLE,3530904,1227.127155,1178.839968,2454.254310,Majkel1337,Oshbocker,0,DECISIVE,0,130,23,22,fcac695071c3f3cf,1e1aceae4b6358f6,60,60
86084814,2026-07-15,MIDDLE,3336254,1112.725965,1077.462071,2225.451929,Yushin Ito,THIRD PTCG Club,1,DECISIVE,0,129,13,14,910dcaefeb77a2f0,0eb1f4f9633c4cd0,60,60
86460984,2026-07-17,MIDDLE,3953994,1128.111392,1118.754717,2256.222784,Dieter,Majkel1337,0,DECISIVE,0,144,13,12,fcac695071c3f3cf,fcac695071c3f3cf,60,60
86669280,2026-07-18,MIDDLE,4030997,1113.805609,1099.084573,2227.611218,Majkel1337,KawattaTaido,1,DECISIVE,0,151,9,10,fcac695071c3f3cf,b43a53d96da0f0b5,60,60
86260966,2026-07-16,MIDDLE,3164667,1109.118146,1092.011641,2218.236292,bono,ei ei ei yikuso,1,DECISIVE,0,121,11,12,c9d8794e26a87fa3,f90d43e354d19683,60,60
86919689,2026-07-19,MIDDLE,4534119,1103.569787,1092.623152,2207.139574,齐乐,Yushin Ito,0,DECISIVE,0,153,13,12,fcac695071c3f3cf,b20e3e96100a11d5,60,60
86463973,2026-07-17,MIDDLE,4113812,1121.069122,1072.150881,2242.138244,LiamK,Oshbocker,1,DECISIVE,0,147,17,18,3fc2cb03df5b2747,d19dd275a0b6998b,60,60
87161640,2026-07-20,MIDDLE,4253584,1161.702658,1154.182606,2323.405315,GUOHAOYANG,LumenLiquidity,1,DECISIVE,0,158,11,12,dc2ce39b94cbbb38,2603936f8d49f47b,60,60
86467092,2026-07-17,MIDDLE,4069942,1162.568952,1139.679099,2325.137904,xnx,齐乐,0,DECISIVE,0,145,27,26,fce93e7e9e521c17,fcac695071c3f3cf,60,60
86551416,2026-07-17,MIDDLE,4420020,1146.144805,1124.133483,2292.289609,Rmy,齐乐,0,DECISIVE,0,155,15,14,fcac695071c3f3cf,fcac695071c3f3cf,60,60
86849953,2026-07-19,MIDDLE,4117647,1181.253892,1161.782826,2362.507783,Luca,Jack,0,DECISIVE,0,154,11,10,dc2ce39b94cbbb38,61c5f1394e265863,60,60
85871252,2026-07-14,MIDDLE,4560867,1227.571092,1179.615573,2455.142184,THIRD PTCG Club,Majkel1337,1,DECISIVE,0,151,11,12,fbbd8ac1e662e82c,fcac695071c3f3cf,60,60
86037562,2026-07-15,MIDDLE,4476396,1265.926412,1223.443916,2531.852825,Majkel1337,Yushin Ito,0,DECISIVE,0,155,13,12,fcac695071c3f3cf,b20e3e96100a11d5,60,60
86706183,2026-07-18,MIDDLE,4507387,1170.708004,1145.008002,2341.416008,LumenLiquidity,Luca,0,DECISIVE,0,166,11,10,2603936f8d49f47b,dc2ce39b94cbbb38,60,60
87164390,2026-07-20,MIDDLE,4614887,1077.377586,1058.943596,2154.755171,齐乐,jiatu.l,0,DECISIVE,0,166,13,12,fcac695071c3f3cf,61f90c30a060ef40,60,60
86370145,2026-07-16,MIDDLE,4535627,1152.925928,1121.845723,2305.851857,懒惰的金枪鱼,junlee789,1,DECISIVE,0,164,19,20,14db4b34cc8fbbb7,e34dae96b1984485,60,60
86500036,2026-07-17,MIDDLE,4607855,1133.028519,1102.664694,2266.057039,Majkel1337,youtube.com/@BigBugginnings,0,DECISIVE,0,168,13,12,fcac695071c3f3cf,219bb78661ad6ccd,60,60
86403313,2026-07-17,MIDDLE,4411989,1162.563425,1161.461502,2325.126850,__Taichicchi__,Majkel1337,0,DECISIVE,0,152,29,28,37f2032236fb6baf,fcac695071c3f3cf,60,60
86832509,2026-07-19,MIDDLE,4328500,1198.658675,1178.377897,2397.317351,Luca,THIRD PTCG Club,1,DECISIVE,0,153,9,10,dc2ce39b94cbbb38,58c4d89cf8edc355,60,60
86141953,2026-07-15,MIDDLE,4199338,1141.873558,1108.548211,2283.747117,vibechu,jiatu.l,0,DECISIVE,0,150,11,10,37fabc1f62f64d07,61f90c30a060ef40,60,60
86397217,2026-07-17,MIDDLE,4625063,1147.352905,1142.694984,2294.705811,Majkel1337,KawattaTaido,1,DECISIVE,0,159,9,10,fcac695071c3f3cf,b43a53d96da0f0b5,60,60
86859623,2026-07-19,MIDDLE,4268370,1214.135698,1205.020139,2428.271396,THIRD PTCG Club,Luca,0,DECISIVE,0,150,11,10,58c4d89cf8edc355,dc2ce39b94cbbb38,60,60
86863478,2026-07-19,MIDDLE,4708498,1130.409998,1111.146594,2260.819995,Rmy,bono,1,DECISIVE,0,166,9,10,fcac695071c3f3cf,b43a53d96da0f0b5,60,60
85984709,2026-07-14,MIDDLE,4398724,1083.913175,1027.950864,2167.826349,fuga doggo,bono,1,DECISIVE,0,156,13,14,b20e3e96100a11d5,b43a53d96da0f0b5,60,60
85967440,2026-07-14,MIDDLE,4443680,1080.775489,1034.503984,2161.550977,Rmy,matsurih,0,DECISIVE,0,159,21,20,5ef1f4c673271c4f,fcac695071c3f3cf,60,60
86778603,2026-07-18,MIDDLE,4559474,1179.971428,1174.663688,2359.942857,THIRD PTCG Club,Luca,1,DECISIVE,0,166,11,12,58c4d89cf8edc355,dc2ce39b94cbbb38,60,60
