episode_id,date,period,timestamp,team0,team1,min_score,sum_score,winner,outcome_type,first_player,n_steps,final_turn_p0,final_turn_p1,deck0_hash,deck1_hash,deck0_ncards,deck1_ncards,source
89397879,2026-08-01,RECENT,2026-08-01T21:34:49.6162767,sadwat,tonakaiiii,1060.863860,2154.916015,0,DECISIVE,0,119,9,8,dc2ce39b94cbbb38,102b0ac263351177,60,60,new
89404747,2026-08-01,RECENT,2026-08-01T22:26:48.3388516,Octavi Grau,sadwat,1049.533247,2138.084290,0,DECISIVE,0,116,9,8,e34dae96b1984485,dc2ce39b94cbbb38,60,60,new
89315475,2026-08-01,RECENT,2026-08-01T11:10:04.7660342,ANDPAD kaggler team,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1042.785070,2121.297512,1,DECISIVE,0,197,15,16,b43a53d96da0f0b5,dc2ce39b94cbbb38,60,60,new
89235576,2026-08-01,RECENT,2026-08-01T00:54:18.3487567,カントー地方マスター(KantoRegionMaster),Octavi Grau,1085.968364,2226.272819,0,DECISIVE,0,182,11,10,dc2ce39b94cbbb38,e34dae96b1984485,60,60,new
89396275,2026-08-01,RECENT,2026-08-01T21:22:48.4422811,keidroid,junlee789,1104.055760,2230.108171,0,DECISIVE,0,118,13,12,d83b61b3461e6f3d,e34dae96b1984485,60,60,new
89261080,2026-08-01,RECENT,2026-08-01T04:18:00.2070196,カントー地方マスター(KantoRegionMaster),Azat Akhtyamov,1073.331357,2166.852495,1,DECISIVE,0,220,11,12,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89237096,2026-08-01,RECENT,2026-08-01T01:06:17.8486771,haggle,Luca,1080.834595,2175.086496,0,DECISIVE,0,195,13,12,b43a53d96da0f0b5,dc2ce39b94cbbb38,60,60,new
89395226,2026-08-01,RECENT,2026-08-01T21:14:50.0193396,zhangshuosc,Azat Akhtyamov,1032.178877,2135.094929,0,DECISIVE,0,253,17,16,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89259994,2026-08-01,RECENT,2026-08-01T04:10:00.1308573,Gijs Smit,想要成为kaggle大师,1056.411994,2167.257100,1,DECISIVE,0,92,7,8,c4ebaf6e42fc8a2a,dc2ce39b94cbbb38,60,60,new
89394166,2026-08-01,RECENT,2026-08-01T21:06:49.0726144,keidroid,Luca,1108.666957,2237.250910,0,DECISIVE,0,120,13,12,d83b61b3461e6f3d,dc2ce39b94cbbb38,60,60,new
89391185,2026-08-01,RECENT,2026-08-01T20:42:49.6754898,Team KASA.,Dries @ Tufa Labs,1019.763732,2138.775600,1,DECISIVE,0,123,8,8,fcac695071c3f3cf,dc2ce39b94cbbb38,60,60,new
89408383,2026-08-01,RECENT,2026-08-01T22:54:58.1458219,keidroid,Sixth Sense,1138.753932,2291.649336,0,DECISIVE,0,159,9,8,d83b61b3461e6f3d,dc2ce39b94cbbb38,60,60,new
89407440,2026-08-01,RECENT,2026-08-01T22:46:57.9155138,miya,Azat Akhtyamov,1040.476194,2107.166519,1,DECISIVE,0,87,7,8,fcac695071c3f3cf,dc2ce39b94cbbb38,60,60,new
89271940,2026-08-01,RECENT,2026-08-01T05:42:00.3159989,flg,Sixth Sense,1142.961107,2312.117936,1,DECISIVE,0,149,13,14,f1b53d2f908f682e,dc2ce39b94cbbb38,60,60,new
89391521,2026-08-01,RECENT,2026-08-01T20:46:48.9258384,Majkel1337,Luca,1254.137183,2509.701803,1,DECISIVE,0,198,15,16,19a01ac1cebb1e8b,fb6542fd45093b86,60,60,new
89354922,2026-08-01,RECENT,2026-08-01T16:10:35.1463152,junlee789,"kenkoooo @ estie, inc.",1044.023711,2141.468232,1,DECISIVE,0,169,13,14,e34dae96b1984485,d598b9166f5f51ae,60,60,new
89391550,2026-08-01,RECENT,2026-08-01T20:46:49.0140753,junlee789,flg,1115.229427,2255.109625,1,DECISIVE,0,155,67,68,e34dae96b1984485,f1b53d2f908f682e,60,60,new
89369525,2026-08-01,RECENT,2026-08-01T17:58:43.4551216,대답해드리는게인지상정,zhangshuosc,1079.700750,2200.232636,1,DECISIVE,0,190,11,12,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89281298,2026-08-01,RECENT,2026-08-01T06:54:01.2098275,tokk,szlachetny snieg,1030.401113,2136.052900,1,DECISIVE,0,185,11,12,393e490e6960de29,dc2ce39b94cbbb38,60,60,new
89294624,2026-08-01,RECENT,2026-08-01T08:34:05.9044468,tokk,SQUIRTLE (prime),1061.055100,2152.627254,1,DECISIVE,0,177,11,12,393e490e6960de29,dc2ce39b94cbbb38,60,60,new
89231912,2026-08-01,RECENT,2026-08-01T00:26:17.8946244,lolzpo+emonga,Majkel1337,1107.056262,2295.461555,0,DECISIVE,0,92,7,6,c1bdf4d2201556a3,2b38095c5eca59f6,60,60,new
89322838,2026-08-01,RECENT,2026-08-01T12:06:04.6108634,James Cox & Henry Chao,Majkel1337,1161.311330,2426.625787,1,DECISIVE,0,125,9,10,b78aa05e94236e10,19a01ac1cebb1e8b,60,60,new
89257907,2026-08-01,RECENT,2026-08-01T03:54:01.8575398,haggle,Kh0a,1047.776247,2114.119736,1,DECISIVE,0,96,9,10,b43a53d96da0f0b5,dc2ce39b94cbbb38,60,60,new
89403162,2026-08-01,RECENT,2026-08-01T22:14:49.5220404,Octavi Grau,flg,1080.659224,2227.580347,1,DECISIVE,0,175,25,26,e34dae96b1984485,f1b53d2f908f682e,60,60,new
89233611,2026-08-01,RECENT,2026-08-01T00:38:18.0040585,Yushin Ito,Oshbocker,1059.982489,2147.546717,0,DECISIVE,0,112,13,12,fcac695071c3f3cf,37f2032236fb6baf,60,60,new
89233522,2026-08-01,RECENT,2026-08-01T00:38:17.8866154,flg,JZ,1117.131400,2267.470539,1,DECISIVE,0,282,37,38,f1b53d2f908f682e,b43a53d96da0f0b5,60,60,new
89250389,2026-08-01,RECENT,2026-08-01T02:53:33.6485154,haggle,NIWATORI,1036.855561,2116.547837,1,DECISIVE,0,175,13,14,b43a53d96da0f0b5,3371c6e0d2105401,60,60,new
89392689,2026-08-01,RECENT,2026-08-01T20:54:51.6742495,@kdcyberdude,zhan renyi,1031.375497,2128.335736,0,DECISIVE,0,197,11,10,dc2ce39b94cbbb38,61f90c30a060ef40,60,60,new
89410511,2026-08-01,RECENT,2026-08-01T23:10:57.4483727,カントー地方マスター(KantoRegionMaster),ei1333,1037.068426,2115.163949,1,DECISIVE,0,177,11,12,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89395213,2026-08-01,RECENT,2026-08-01T21:14:49.9662264,sadwat,lolzpo+ emonga,1086.871261,2218.180478,1,DECISIVE,0,275,19,20,dc2ce39b94cbbb38,c1bdf4d2201556a3,60,60,new
89404760,2026-08-01,RECENT,2026-08-01T22:26:48.3490580,Zhenyu Zhang,Tatsuya Kayama,1035.243841,2115.738151,0,DECISIVE,0,133,11,10,19a01ac1cebb1e8b,2b38095c5eca59f6,60,60,new
89364435,2026-08-01,RECENT,2026-08-01T17:22:40.0790943,clora,Tatsuya Kayama,1071.030392,2149.425340,1,DECISIVE,0,160,9,10,b43a53d96da0f0b5,2b38095c5eca59f6,60,60,new
89239174,2026-08-01,RECENT,2026-08-01T01:22:17.7587866,Sixth Sense,LumenLiquidity,1124.012872,2283.602915,1,DECISIVE,0,121,11,12,dc2ce39b94cbbb38,bc913d2ec5e06497,60,60,new
89405369,2026-08-01,RECENT,2026-08-01T22:30:48.6567361,e-toppo + kurupical,@kdcyberdude,1061.255760,2151.262088,1,DECISIVE,0,167,11,12,0d18cb26af1f820a,dc2ce39b94cbbb38,60,60,new
89373131,2026-08-01,RECENT,2026-08-01T18:26:43.5008749,NguyenThanhNhan,Majkel1337,1134.543558,2445.676921,0,DECISIVE,0,219,15,14,dc2ce39b94cbbb38,19a01ac1cebb1e8b,60,60,new
89229955,2026-08-01,RECENT,2026-08-01T00:10:18.1158000,서주영,bono,1029.720705,2115.608136,1,DECISIVE,0,109,11,12,dc2ce39b94cbbb38,ffb78ce042dc36d9,60,60,new
89392215,2026-08-01,RECENT,2026-08-01T20:50:49.5419638,JZ,sadwat,1081.959053,2170.100107,0,DECISIVE,0,254,17,16,b43a53d96da0f0b5,dc2ce39b94cbbb38,60,60,new
89288345,2026-08-01,RECENT,2026-08-01T07:46:04.8549347,JZ,szlachetny snieg,1092.374838,2204.602741,1,DECISIVE,0,268,17,18,b43a53d96da0f0b5,dc2ce39b94cbbb38,60,60,new
89236110,2026-08-01,RECENT,2026-08-01T00:58:17.8490441,sadwat,James Cox & Henry Chao,1100.127397,2216.746346,0,DECISIVE,0,117,14,14,dc2ce39b94cbbb38,b78aa05e94236e10,60,60,new
89276700,2026-08-01,RECENT,2026-08-01T06:18:00.3222182,やる気元気ミワハルキ,MtN,1065.361598,2156.835217,0,DECISIVE,0,187,11,11,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89235565,2026-08-01,RECENT,2026-08-01T00:54:18.3449922,Lior Toledano,Sixth Sense,1031.172865,2214.572975,1,DECISIVE,0,209,11,12,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89409468,2026-08-01,RECENT,2026-08-01T23:02:57.7951405,MissingNo.,LiamK,1083.742825,2187.897996,0,DECISIVE,0,212,19,18,f1b53d2f908f682e,dc2ce39b94cbbb38,60,60,new
89264766,2026-08-01,RECENT,2026-08-01T04:46:00.4558143,JZ,PP kawada,1008.643452,2125.916473,0,DECISIVE,0,174,13,12,b43a53d96da0f0b5,b42b2ee66670b06f,60,60,new
89367096,2026-08-01,RECENT,2026-08-01T17:42:40.4381601,やる気元気ミワハルキ,palsystem,1019.887712,2133.866322,0,DECISIVE,0,220,15,14,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89265200,2026-08-01,RECENT,2026-08-01T04:50:00.9202668,Pokopia,カントー地方マスター(KantoRegionMaster),1053.808182,2140.510576,1,DECISIVE,0,163,9,10,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89266754,2026-08-01,RECENT,2026-08-01T05:02:00.1078809,@kdcyberdude,Brahim,1132.672945,2364.037372,1,DECISIVE,0,224,13,14,dc2ce39b94cbbb38,13ea47d998aa99fa,60,60,new
89273033,2026-08-01,RECENT,2026-08-01T05:50:00.3059732,LumenLiquidity,miya,1021.580065,2169.602028,0,DECISIVE,0,160,13,12,bc913d2ec5e06497,fcac695071c3f3cf,60,60,new
89358215,2026-08-01,RECENT,2026-08-01T16:34:37.7127370,Thai,MissingNo.,1084.823653,2241.429353,1,DECISIVE,0,202,29,30,c4ebaf6e42fc8a2a,f1b53d2f908f682e,60,60,new
89601509,2026-08-02,RECENT,2026-08-02T22:35:10.7138511,李秉叡（ntumlnoob）,Yushin Ito,1185.629485,2387.613172,0,DECISIVE,0,211,17,16,fb6542fd45093b86,fcac695071c3f3cf,60,60,new
89610403,2026-08-02,RECENT,2026-08-02T23:39:11.5279660,Octavi Grau,JZ,1053.020518,2157.742582,0,DECISIVE,0,169,11,11,e34dae96b1984485,b43a53d96da0f0b5,60,60,new
89451808,2026-08-02,RECENT,2026-08-02T04:19:05.1700597,NguyenThanhNhan,M Sato,1078.957473,2189.400566,0,DECISIVE,0,260,21,20,dc2ce39b94cbbb38,f1b53d2f908f682e,60,60,new
89597147,2026-08-02,RECENT,2026-08-02T22:03:10.2179098,sadwat,Raihan Ramadistra,1079.493832,2201.111122,0,DECISIVE,0,218,15,14,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89421791,2026-08-02,RECENT,2026-08-02T00:34:58.9384228,Charmander & Meowth,lmaffei,1041.617290,2154.907593,0,DECISIVE,0,240,17,16,dc2ce39b94cbbb38,13ea47d998aa99fa,60,60,new
89458396,2026-08-02,RECENT,2026-08-02T05:07:06.0734901,Raihan Ramadistra,대답해드리는게인지상정,1052.088388,2253.084510,0,DECISIVE,0,158,9,8,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89428782,2026-08-02,RECENT,2026-08-02T01:26:58.1709239,Raihan Ramadistra,すずき,1004.276904,2191.395220,0,DECISIVE,0,99,13,12,dc2ce39b94cbbb38,1d4926b966aa2486,60,60,new
89466312,2026-08-02,RECENT,2026-08-02T06:07:05.6737115,Roman Nesterov,kashiwashira,1030.929614,2147.316492,0,DECISIVE,0,151,13,12,e34dae96b1984485,8ce08ead92022fde,60,60,new
89451906,2026-08-02,RECENT,2026-08-02T04:19:05.3228840,keidroid,やる気元気ミワハルキ,1155.111632,2371.088172,0,DECISIVE,0,143,13,12,d83b61b3461e6f3d,dc2ce39b94cbbb38,60,60,new
89432097,2026-08-02,RECENT,2026-08-02T01:51:05.5743006,perrodawn,flg,1127.778466,2280.403636,1,DECISIVE,0,143,21,22,17d163ba9b2ec58c,f1b53d2f908f682e,60,60,new
89456514,2026-08-02,RECENT,2026-08-02T04:55:07.7852622,ANDPAD kaggler team,대답해드리는게인지상정,1105.495502,2221.291537,0,DECISIVE,0,229,13,12,b43a53d96da0f0b5,dc2ce39b94cbbb38,60,60,new
89420184,2026-08-02,RECENT,2026-08-02T00:22:58.4584739,JB Bryant,Team KASA.,1001.948753,2069.244718,0,DECISIVE,0,159,11,10,dc2ce39b94cbbb38,fcac695071c3f3cf,60,60,new
89481584,2026-08-02,RECENT,2026-08-02T07:59:06.0533058,想要成为kaggle大师,ANDPAD kaggler team,1053.559159,2178.277240,0,DECISIVE,0,136,11,10,3fe56fcd5e43bce7,dc2ce39b94cbbb38,60,60,new
89583423,2026-08-02,RECENT,2026-08-02T20:23:09.3368437,Yushin Ito,keidroid,1148.944509,2333.399721,0,DECISIVE,0,167,13,12,fcac695071c3f3cf,d83b61b3461e6f3d,60,60,new
89581802,2026-08-02,RECENT,2026-08-02T20:11:09.6550815,Iolzpo + emonga,Rmy,1100.110657,2244.603367,0,DECISIVE,0,168,15,14,c1bdf4d2201556a3,2b38095c5eca59f6,60,60,new
89465323,2026-08-02,RECENT,2026-08-02T05:59:06.0266216,cm391,clora,1023.637426,2095.660526,1,DECISIVE,0,170,9,10,61f90c30a060ef40,b43a53d96da0f0b5,60,60,new
89583363,2026-08-02,RECENT,2026-08-02T20:23:09.2432947,MtN,Roy Pidril,1031.870200,2079.490613,1,DECISIVE,0,179,9,10,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89447484,2026-08-02,RECENT,2026-08-02T03:47:05.2774438,カントー地方マスター(KantoRegionMaster),那个男人,1012.147039,2110.278160,0,DECISIVE,0,213,13,12,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89600978,2026-08-02,RECENT,2026-08-02T22:31:09.4143398,Raihan Ramadistra,RtoABC,1092.662515,2210.739273,0,DECISIVE,0,179,11,10,dc2ce39b94cbbb38,de141cdc55266782,60,60,new
89510428,2026-08-02,RECENT,2026-08-02T11:31:08.1792872,suguuuuu & hiehie,SQUIRTLE (prime),1023.951078,2117.946160,0,DECISIVE,1,170,14,13,55a418e3d6a8787d,dc2ce39b94cbbb38,60,60,new
89422863,2026-08-02,RECENT,2026-08-02T00:42:58.2527023,MissingNo.,Sixth Sense,1042.315460,2181.811305,1,DECISIVE,0,229,21,22,f1b53d2f908f682e,dc2ce39b94cbbb38,60,60,new
89597121,2026-08-02,RECENT,2026-08-02T22:03:10.1344981,MissingNo.,RtoABC,1041.179305,2143.945935,0,DECISIVE,0,206,11,10,dc2ce39b94cbbb38,de141cdc55266782,60,60,new
89458944,2026-08-02,RECENT,2026-08-02T05:11:06.5308365,junlee789,想要成为kaggle大师,1045.792962,2102.605752,1,DECISIVE,0,197,11,12,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89496783,2026-08-02,RECENT,2026-08-02T09:51:05.8772388,Majkel1337,Luca,1199.965715,2525.499350,1,DECISIVE,0,196,13,14,2b38095c5eca59f6,fb6542fd45093b86,60,60,new
89431551,2026-08-02,RECENT,2026-08-02T01:47:06.6374938,Xiangyu Liu,ヌメルゴンex,1003.655266,2094.872928,0,DECISIVE,0,223,13,12,058f82abd5449e39,dc2ce39b94cbbb38,60,60,new
89613270,2026-08-02,RECENT,2026-08-02T23:59:12.2725961,me and the lads,RtoABC,1027.690445,2087.096908,1,DECISIVE,0,219,11,12,dc2ce39b94cbbb38,de141cdc55266782,60,60,new
89460065,2026-08-02,RECENT,2026-08-02T05:19:06.4620752,Dominic Peel,Tatsuya Kayama,1072.623270,2168.554167,1,DECISIVE,0,151,9,10,dc2ce39b94cbbb38,2b38095c5eca59f6,60,60,new
89579588,2026-08-02,RECENT,2026-08-02T19:55:11.3086703,李秉叡（ntumlnoob）,Yushin Ito,1163.147897,2347.920998,0,DECISIVE,0,60,5,4,fb6542fd45093b86,fcac695071c3f3cf,60,60,new
89593827,2026-08-02,RECENT,2026-08-02T21:39:09.8373711,tonakaiiii,flg,1077.995268,2195.582661,1,DECISIVE,0,185,25,26,102b0ac263351177,f1b53d2f908f682e,60,60,new
89485301,2026-08-02,RECENT,2026-08-02T08:27:05.9849923,Majkel1337,Luca,1204.061932,2484.669753,1,DECISIVE,0,73,5,6,2b38095c5eca59f6,fb6542fd45093b86,60,60,new
89592144,2026-08-02,RECENT,2026-08-02T21:27:09.2701640,李秉叡（ntumlnoob）,Yushin Ito,1196.689459,2414.122242,0,DECISIVE,0,181,15,14,fb6542fd45093b86,fcac695071c3f3cf,60,60,new
89613139,2026-08-02,RECENT,2026-08-02T23:59:11.9506253,李秉叡（ntumlnoob）,M Sato,1005.576239,2176.235528,0,DECISIVE,0,85,11,10,fb6542fd45093b86,f1b53d2f908f682e,60,60,new
89419680,2026-08-02,RECENT,2026-08-02T00:18:58.1703377,cm391,Dominic Peel,1066.547632,2140.547133,0,DECISIVE,0,218,13,12,61f90c30a060ef40,dc2ce39b94cbbb38,60,60,new
89588918,2026-08-02,RECENT,2026-08-02T21:03:09.4471490,sadwat,Dominic Peel,1053.280968,2156.038562,0,DECISIVE,0,265,13,12,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89536569,2026-08-02,RECENT,2026-08-02T14:43:07.8716547,NguyenThanhNhan,Majkel1337,1097.051413,2264.527302,0,DECISIVE,0,104,9,8,dc2ce39b94cbbb38,eb1222900df9baf0,60,60,new
89427146,2026-08-02,RECENT,2026-08-02T01:15:00.1128092,Raihan Ramadistra,Team Rot-Weiß,961.635454,2136.266829,0,DECISIVE,0,135,9,8,dc2ce39b94cbbb38,e34dae96b1984485,60,60,new
89427170,2026-08-02,RECENT,2026-08-02T01:15:00.1598424,Rmy,Majkel1337,1153.825865,2339.128034,0,DECISIVE,0,127,9,8,2b38095c5eca59f6,2b38095c5eca59f6,60,60,new
89490321,2026-08-02,RECENT,2026-08-02T09:03:07.9438657,SQUIRTLE (prime),대답해드리는게인지상정,1045.962017,2106.258804,1,DECISIVE,0,178,10,10,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89541067,2026-08-02,RECENT,2026-08-02T15:15:11.8176343,LumenLiquidity,ANDPAD kaggler team,1070.693113,2169.598812,1,DECISIVE,0,274,13,14,bc913d2ec5e06497,b43a53d96da0f0b5,60,60,new
89606991,2026-08-02,RECENT,2026-08-02T23:15:13.4424519,"Bart, Edwyn",Dries @ Tufa Labs,1067.700269,2176.422686,0,DECISIVE,0,164,13,12,f68ccef625779ef7,dc2ce39b94cbbb38,60,60,new
89469464,2026-08-02,RECENT,2026-08-02T06:31:05.6041768,LumenLiquidity,ANDPAD kaggler team,1025.794366,2096.860672,0,DECISIVE,0,196,13,12,2603936f8d49f47b,dc2ce39b94cbbb38,60,60,new
89551470,2026-08-02,RECENT,2026-08-02T16:31:08.5468915,James Cox & Henry Chao,miya,1039.341069,2092.551063,0,DECISIVE,0,146,11,10,b78aa05e94236e10,dc2ce39b94cbbb38,60,60,new
89430941,2026-08-02,RECENT,2026-08-02T01:43:05.9279541,Raihan Ramadistra,やる気元気ミワハルキ,1196.164981,2411.095149,0,DECISIVE,0,134,11,10,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89612079,2026-08-02,RECENT,2026-08-02T23:51:11.8082200,Iliamna,Roman Nesterov,1008.988490,2092.824210,0,DECISIVE,0,71,7,7,c4ebaf6e42fc8a2a,dc2ce39b94cbbb38,60,60,new
89423914,2026-08-02,RECENT,2026-08-02T00:50:58.5244921,Majkel1337,Yushin Ito,1189.857460,2401.408705,1,DECISIVE,0,160,11,12,19a01ac1cebb1e8b,fcac695071c3f3cf,60,60,new
89433653,2026-08-02,RECENT,2026-08-02T02:03:05.9319672,Raihan Ramadistra,Majkel1337,1169.700266,2372.401062,1,DECISIVE,0,157,9,10,dc2ce39b94cbbb38,2b38095c5eca59f6,60,60,new
89582704,2026-08-02,RECENT,2026-08-02T20:19:09.0286618,Iolzpo + emonga,Dipam Chakraborty,1075.196765,2175.091653,0,DECISIVE,0,36,3,2,c1bdf4d2201556a3,fcac695071c3f3cf,60,60,new
89478850,2026-08-02,RECENT,2026-08-02T07:39:05.8302269,Raihan Ramadistra,e-toppo + kurupical,1084.410899,2169.838093,0,DECISIVE,0,145,13,12,dc2ce39b94cbbb38,0d18cb26af1f820a,60,60,new
89418005,2026-08-02,RECENT,2026-08-02T00:06:57.5651711,ANDPAD kaggler team,JB Bryant,993.456701,2101.987769,0,DECISIVE,0,193,13,12,b43a53d96da0f0b5,dc2ce39b94cbbb38,60,60,new
89539934,2026-08-02,RECENT,2026-08-02T15:07:08.0579025,Majkel1337,@kdcyberdude,1084.594168,2295.021745,0,DECISIVE,0,132,13,12,eb1222900df9baf0,dc2ce39b94cbbb38,60,60,new
89517490,2026-08-02,RECENT,2026-08-02T12:23:08.6308129,@kdcyberdude,Luca,1136.620506,2448.767101,1,DECISIVE,0,186,13,14,dc2ce39b94cbbb38,fb6542fd45093b86,60,60,new
89589541,2026-08-02,RECENT,2026-08-02T21:07:09.7674166,e-toppo + kurupical,James Cox & Henry Chao,1055.737232,2149.111659,1,DECISIVE,0,131,9,10,0d18cb26af1f820a,b78aa05e94236e10,60,60,new
89596676,2026-08-02,RECENT,2026-08-02T21:59:10.3633742,Dipam Chakraborty,THIRD PTCG Club,1019.989647,2087.231805,1,DECISIVE,0,149,9,10,61f90c30a060ef40,89c3e2c479a23d14,60,60,new
89417994,2026-08-02,RECENT,2026-08-02T00:06:57.5473732,@kdcyberdude,lmaffei,1113.093650,2246.433227,0,DECISIVE,0,214,15,14,dc2ce39b94cbbb38,13ea47d998aa99fa,60,60,new
89474017,2026-08-02,RECENT,2026-08-02T07:03:06.0111701,perrodawn,李秉叡（ntumlnoob）,1112.861759,2303.833510,1,DECISIVE,0,156,11,12,17d163ba9b2ec58c,19a01ac1cebb1e8b,60,60,new
89418507,2026-08-02,RECENT,2026-08-02T00:10:57.2136288,Sixth Sense,Majkel1337,1142.074804,2315.876722,0,DECISIVE,0,208,15,14,dc2ce39b94cbbb38,19a01ac1cebb1e8b,60,60,new
89446957,2026-08-02,RECENT,2026-08-02T03:43:04.9115380,Thai,Kazama Yusuke,1036.137724,2104.359476,1,DECISIVE,0,141,11,12,dc2ce39b94cbbb38,2b38095c5eca59f6,60,60,new
89612597,2026-08-02,RECENT,2026-08-02T23:55:12.2837847,lollipop947,Octavi Grau,1005.910866,2117.048725,1,DECISIVE,0,168,9,10,dc2ce39b94cbbb38,e34dae96b1984485,60,60,new
89591808,2026-08-02,RECENT,2026-08-02T21:23:10.2153214,Where is my orbit,Dries @ Tufa Labs,1068.666842,2165.348236,1,DECISIVE,0,145,11,12,5ef1f4c673271c4f,dc2ce39b94cbbb38,60,60,new
89610942,2026-08-02,RECENT,2026-08-02T23:43:11.5059003,poppy457,Raihan Ramadistra,956.878755,2086.935395,1,DECISIVE,0,180,10,10,fcac695071c3f3cf,dc2ce39b94cbbb38,60,60,new
89538349,2026-08-02,RECENT,2026-08-02T14:55:12.7418940,ShumpeiNomura,Tatsuya Kayama,1056.664201,2115.557007,0,DECISIVE,0,88,7,6,2655572b2591c7f6,2b38095c5eca59f6,60,60,new
89467427,2026-08-02,RECENT,2026-08-02T06:15:07.5796856,宝糕手,대답해드리는게인지상정,1074.479073,2151.110233,0,DECISIVE,0,187,13,12,19a01ac1cebb1e8b,dc2ce39b94cbbb38,60,60,new
89544999,2026-08-02,RECENT,2026-08-02T15:43:08.0366918,Dries @ Tufa Labs,Iliamna,1128.337856,2262.853723,0,DECISIVE,0,120,11,11,dc2ce39b94cbbb38,c4ebaf6e42fc8a2a,60,60,new
89462779,2026-08-02,RECENT,2026-08-02T05:39:06.1516327,miya,pikachu,1038.807839,2083.732446,1,DECISIVE,0,105,9,10,dc2ce39b94cbbb38,f459fe7a54523885,60,60,new
89431997,2026-08-02,RECENT,2026-08-02T01:51:05.4075263,やる気元気ミワハルキ,Luca,1216.479889,2514.247269,1,DECISIVE,0,232,17,18,dc2ce39b94cbbb38,fb6542fd45093b86,60,60,new
89420678,2026-08-02,RECENT,2026-08-02T00:26:57.7633663,e-toppo + kurupical,Rmy,1070.607172,2238.053214,0,DECISIVE,0,67,5,4,0d18cb26af1f820a,2b38095c5eca59f6,60,60,new
89457827,2026-08-02,RECENT,2026-08-02T05:03:06.1473191,Raihan Ramadistra,keidroid,1159.253633,2357.777253,1,DECISIVE,0,170,9,10,dc2ce39b94cbbb38,d83b61b3461e6f3d,60,60,new
89586881,2026-08-02,RECENT,2026-08-02T20:47:09.9058746,@kdcyberdude,RtoABC,1096.610867,2195.588584,0,DECISIVE,0,274,15,14,dc2ce39b94cbbb38,de141cdc55266782,60,60,new
89583437,2026-08-02,RECENT,2026-08-02T20:23:09.3522888,keidroid,palsystem,1054.986286,2207.981418,0,DECISIVE,0,126,11,10,d83b61b3461e6f3d,a7d5394d86394bcd,60,60,new
89473256,2026-08-02,RECENT,2026-08-02T06:59:05.8609458,pikachu,ANDPAD kaggler team,1041.905988,2117.395997,1,DECISIVE,0,130,9,10,f459fe7a54523885,dc2ce39b94cbbb38,60,60,new
89564104,2026-08-02,RECENT,2026-08-02T18:03:08.8771567,Made a Beautiful Bouquet,insuperabilehart,1034.235457,2125.937958,0,DECISIVE,0,233,15,14,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89597677,2026-08-02,RECENT,2026-08-02T22:07:10.4926229,Dominic Peel,James Cox & Henry Chao,1047.298284,2140.043033,1,DECISIVE,0,110,9,10,dc2ce39b94cbbb38,b78aa05e94236e10,60,60,new
89582225,2026-08-02,RECENT,2026-08-02T20:15:10.9359345,MR.h,Dipam Chakraborty,1047.807908,2128.962496,0,DECISIVE,0,186,13,12,fcac695071c3f3cf,61f90c30a060ef40,60,60,new
89418031,2026-08-02,RECENT,2026-08-02T00:06:57.6235851,zhangshuosc,Dominic Peel,1067.828098,2150.145984,0,DECISIVE,0,192,13,12,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
89466980,2026-08-02,RECENT,2026-08-02T06:11:06.1488555,Luca,Majkel1337,1181.853688,2487.574316,0,DECISIVE,0,182,15,14,fb6542fd45093b86,19a01ac1cebb1e8b,60,60,new
89418132,2026-08-02,RECENT,2026-08-02T00:06:57.8478990,THIRD PTCG Club,Dominic Peel,1050.247119,2103.901193,1,DECISIVE,0,78,5,6,8945c20fc38af9f1,dc2ce39b94cbbb38,60,60,new
89603736,2026-08-02,RECENT,2026-08-02T22:51:11.6765136,nsytsqdtn,lmaffei,971.576349,2083.610419,1,DECISIVE,0,172,13,14,dc2ce39b94cbbb38,13ea47d998aa99fa,60,60,new
89754260,2026-08-03,RECENT,2026-08-03T16:35:33.3093033,Octavi Grau,stardom,991.901638,2012.265275,0,DECISIVE,0,106,9,8,e34dae96b1984485,0e8ba7dfa2b3a1b7,60,60,new
