episode_id,date,week,quintile,sample_type,size_bytes,team0,team1,winner,outcome_type,first_player,n_steps,final_turn_p0,final_turn_p1,deck0_hash,deck1_hash,deck0_ncards,deck1_ncards,deck0_source,deck1_source
84694946,2026-07-07,3,4,stratified,6344485,Xenon Soh,bono,1,DECISIVE,1,219,24,25,59138a345c6b933a,b20e3e96100a11d5,60,60,action,action
85787307,2026-07-13,3,4,stratified,5443305,bono,matsurih,0,DECISIVE,0,180,17,16,b20e3e96100a11d5,fcac695071c3f3cf,60,60,action,action
85710283,2026-07-13,3,4,stratified,5790016,Majkel1337,hpp sak,1,DECISIVE,0,199,13,14,fcac695071c3f3cf,c4401e2db5bd7036,60,60,action,action
85741276,2026-07-13,3,4,stratified,7237905,e-toppo + kurupical,WinDecks,0,DECISIVE,1,243,70,69,449ba799a24fb205,478924c6d1995606,60,60,action,action
84947520,2026-07-09,3,4,stratified,5861288,OsElCoUn,nasuo445,1,DECISIVE,0,194,17,18,b20e3e96100a11d5,e34dae96b1984485,60,60,action,action
84560908,2026-07-07,3,4,stratified,5713532,payanotty,jiatu.l,1,DECISIVE,0,200,11,12,0078ce0f297a4597,b43a53d96da0f0b5,60,60,action,action
84796891,2026-07-08,3,4,stratified,7309022,ごんさくよねきち,bono,0,DECISIVE,0,244,37,36,d8c9db09b2d04f55,69252ea384766495,60,60,action,action
84530708,2026-07-07,3,4,stratified,5884439,shg195,bono,1,DECISIVE,0,205,22,22,e44a46bfcc0214e4,69252ea384766495,60,60,action,action
84718042,2026-07-07,3,4,stratified,6514241,youtube.com/@BigBugginnings,btk15049,0,DECISIVE,0,218,13,12,884c0683209ead35,dafa1e6efd85150e,60,60,action,action
84750852,2026-07-08,3,4,stratified,7262535,LiamK,tonakaiiii,1,DECISIVE,0,238,27,28,3371c6e0d2105401,b43a53d96da0f0b5,60,60,action,action
84898988,2026-07-08,3,4,stratified,6486671,Mykhailo Kalus,nasuo445,1,DECISIVE,0,219,13,14,c9d8794e26a87fa3,e34dae96b1984485,60,60,action,action
84976601,2026-07-09,3,4,stratified,5395225,bono,213tubo,1,DECISIVE,0,177,19,20,b20e3e96100a11d5,b20e3e96100a11d5,60,60,action,action
85092921,2026-07-09,3,4,stratified,8168189,Rmy,THIRD PTCG Club,1,DECISIVE,0,267,33,34,831fd3a04060c7c2,3371c6e0d2105401,60,60,action,action
85266361,2026-07-10,3,4,stratified,5894201,ごんさくよねきち,Yushin Ito,1,DECISIVE,0,204,11,12,8907612d396f895a,910dcaefeb77a2f0,60,60,action,action
85446437,2026-07-11,3,4,stratified,6114739,Yushin Ito,youtube.com/@BigBugginnings,0,DECISIVE,0,220,13,12,910dcaefeb77a2f0,219bb78661ad6ccd,60,60,action,action
86163833,2026-07-15,4,0,stratified,2625866,kashiwashira,WinDecks,0,DECISIVE,0,106,11,10,bd0509fb088518b1,478924c6d1995606,60,60,action,action
86112638,2026-07-15,4,0,stratified,3037798,kashiwashira,Majkel1337,1,DECISIVE,0,115,19,20,bd0509fb088518b1,fcac695071c3f3cf,60,60,action,action
86387993,2026-07-16,4,0,stratified,2472361,Jack,懒惰的金枪鱼,0,DECISIVE,0,96,9,8,abf375974152bc4e,14db4b34cc8fbbb7,60,60,action,action
86467885,2026-07-17,4,0,stratified,3013873,Majkel1337,Oshbocker,0,DECISIVE,0,119,11,10,fcac695071c3f3cf,d19dd275a0b6998b,60,60,action,action
86033494,2026-07-15,4,0,stratified,2225679,Majkel1337,MPGaming,0,DECISIVE,0,86,9,8,fcac695071c3f3cf,37f2032236fb6baf,60,60,action,action
85989515,2026-07-14,4,0,stratified,3032003,ttmn,taksai,1,DECISIVE,0,121,13,14,fcac695071c3f3cf,cf827fff53a7d57b,60,60,action,action
85984626,2026-07-14,4,0,stratified,1401823,taksai,懒惰的金枪鱼,0,DECISIVE,0,63,9,9,495b41c6bf629ba8,14db4b34cc8fbbb7,60,60,action,action
85881412,2026-07-14,4,0,stratified,2448261,Rmy,THIRD PTCG Club,1,DECISIVE,0,98,9,10,5ef1f4c673271c4f,1e1aceae4b6358f6,60,60,action,action
86853721,2026-07-19,4,0,stratified,2910386,junlee789,KawattaTaido,0,DECISIVE,0,116,11,10,e34dae96b1984485,b43a53d96da0f0b5,60,60,action,action
86786744,2026-07-19,4,0,stratified,2512679,Yushin Ito,bono,0,DECISIVE,0,105,15,14,b20e3e96100a11d5,b43a53d96da0f0b5,60,60,action,action
86399886,2026-07-17,4,0,stratified,2678778,KawattaTaido,Majkel1337,1,DECISIVE,0,105,11,12,b43a53d96da0f0b5,fcac695071c3f3cf,60,60,action,action
86877389,2026-07-19,4,0,stratified,3082835,LumenLiquidity,jiatu.l,0,DECISIVE,0,129,11,10,2603936f8d49f47b,61f90c30a060ef40,60,60,action,action
86622823,2026-07-18,4,0,stratified,1405905,Yushin Ito,__Taichicchi__,0,DECISIVE,0,61,7,6,b20e3e96100a11d5,37f2032236fb6baf,60,60,action,action
86045732,2026-07-15,4,0,stratified,2987472,ei ei ei yikuso,Team Rot-Weiß,1,DECISIVE,0,109,13,14,f90d43e354d19683,b20e3e96100a11d5,60,60,action,action
86240376,2026-07-16,4,0,stratified,3040699,aaa,Yushin Ito,1,DECISIVE,0,119,11,12,37f2032236fb6baf,b20e3e96100a11d5,60,60,action,action
86682693,2026-07-18,4,0,stratified,3034550,kashiwashira,Dieter,0,DECISIVE,0,120,9,10,0fe5bb1f17b6b854,b20e3e96100a11d5,60,60,action,action
86279475,2026-07-16,4,0,stratified,2574987,Oshbocker,kashiwashira,0,DECISIVE,0,106,13,12,d19dd275a0b6998b,bd0509fb088518b1,60,60,action,action
86538934,2026-07-17,4,0,stratified,2816267,taksai,THIRD PTCG Club,0,DECISIVE,0,111,11,10,ac9855a643a150ea,58c4d89cf8edc355,60,60,action,action
86590944,2026-07-18,4,0,stratified,1337120,Team Rot-Weiß,Majkel1337,1,DECISIVE,0,57,5,6,37f2032236fb6baf,fcac695071c3f3cf,60,60,action,action
86671375,2026-07-18,4,0,stratified,3093838,Yushin Ito,Luca,0,DECISIVE,0,119,11,10,fcac695071c3f3cf,dc2ce39b94cbbb38,60,60,action,action
86556484,2026-07-17,4,0,stratified,2728058,Dieter,gecogeco,0,DECISIVE,0,105,15,14,fcac695071c3f3cf,995f93195aa795aa,60,60,action,action
85889020,2026-07-14,4,0,stratified,2184934,vibechu,MPGaming,0,DECISIVE,0,85,9,8,37fabc1f62f64d07,37f2032236fb6baf,60,60,action,action
86991635,2026-07-20,4,0,stratified,3051365,koala_bear “もりたにあん”,Oshbocker,1,DECISIVE,0,116,11,12,37f2032236fb6baf,fcac695071c3f3cf,60,60,action,action
86969006,2026-07-19,4,0,stratified,2061588,Rmy,Oshbocker,0,DECISIVE,0,84,15,14,fcac695071c3f3cf,37f2032236fb6baf,60,60,action,action
86358803,2026-07-16,4,0,stratified,1722082,Majkel1337,Oshbocker,0,DECISIVE,0,73,7,6,fcac695071c3f3cf,d19dd275a0b6998b,60,60,action,action
86981237,2026-07-20,4,1,stratified,3876611,bono,Majkel1337,1,DECISIVE,0,139,9,10,b43a53d96da0f0b5,fcac695071c3f3cf,60,60,action,action
86952302,2026-07-19,4,1,stratified,3239867,kashiwashira,THIRD PTCG Club,0,DECISIVE,0,124,11,10,a60edec4f2dfc3e5,58c4d89cf8edc355,60,60,action,action
86712099,2026-07-18,4,1,stratified,3402590,RtoABC,Oshbocker,1,DECISIVE,1,130,8,9,63cc39b3cfe59c37,d19dd275a0b6998b,60,60,action,action
86510329,2026-07-17,4,1,stratified,4021523,ごんさくよねきち,Majkel1337,1,DECISIVE,0,147,11,12,8907612d396f895a,fcac695071c3f3cf,60,60,action,action
86368623,2026-07-16,4,1,stratified,3556917,youtube.com/@BigBugginnings,Rmy,0,DECISIVE,0,143,11,10,219bb78661ad6ccd,fcac695071c3f3cf,60,60,action,action
85882019,2026-07-14,4,1,stratified,3696067,Budew,iwashi,1,DECISIVE,0,142,14,14,37f2032236fb6baf,b43a53d96da0f0b5,60,60,action,action
87042577,2026-07-20,4,1,stratified,3995168,Oshbocker,Rmy,0,DECISIVE,0,144,25,24,37f2032236fb6baf,fcac695071c3f3cf,60,60,action,action
85993062,2026-07-14,4,1,stratified,3548446,Yushin Ito,bono,1,DECISIVE,0,135,9,10,b20e3e96100a11d5,b43a53d96da0f0b5,60,60,action,action
85893308,2026-07-14,4,1,stratified,3192768,Majkel1337,bono,0,DECISIVE,0,122,11,10,fcac695071c3f3cf,b43a53d96da0f0b5,60,60,action,action
87021811,2026-07-20,4,1,stratified,3448074,Oshbocker,Majkel1337,1,DECISIVE,0,125,13,14,37f2032236fb6baf,fcac695071c3f3cf,60,60,action,action
86002004,2026-07-14,4,1,stratified,3503925,WinDecks,懒惰的金枪鱼,0,DECISIVE,0,133,17,17,478924c6d1995606,14db4b34cc8fbbb7,60,60,action,action
85997599,2026-07-14,4,1,stratified,3374055,THIRD PTCG Club,Takaaki Matsuda,1,DECISIVE,0,127,15,16,c8e3597d524a0e79,248f452e8b8aa953,60,60,action,action
87152586,2026-07-20,4,1,stratified,3530954,Rafael,GUOHAOYANG,0,DECISIVE,0,142,11,10,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,action,action
86834185,2026-07-19,4,1,stratified,3455725,Yushin Ito,monnosuke,0,DECISIVE,0,134,13,12,fcac695071c3f3cf,46b184ae9968549d,60,60,action,action
86876378,2026-07-19,4,1,stratified,3173868,Dieter,Luca,0,DECISIVE,0,121,11,10,b20e3e96100a11d5,dc2ce39b94cbbb38,60,60,action,action
87154146,2026-07-20,4,1,stratified,3514610,monnosuke,THIRD PTCG Club,0,DECISIVE,0,132,9,8,00926e891310648e,58c4d89cf8edc355,60,60,action,action
87031215,2026-07-20,4,1,stratified,3857573,KawattaTaido,Team KASA.,0,DECISIVE,0,147,11,10,b43a53d96da0f0b5,fcac695071c3f3cf,60,60,action,action
85977807,2026-07-14,4,1,stratified,3602737,Rmy,Canon,0,DECISIVE,0,132,19,19,3fc2cb03df5b2747,156485fe400622e4,60,60,action,action
86353826,2026-07-16,4,1,stratified,4021468,taksai,youtube.com/@BigBugginnings,0,DECISIVE,0,147,11,10,7a3dfdac5c420dd6,219bb78661ad6ccd,60,60,action,action
85983088,2026-07-14,4,1,stratified,3258795,bono,WinDecks,0,DECISIVE,0,128,11,10,b43a53d96da0f0b5,478924c6d1995606,60,60,action,action
86338191,2026-07-16,4,1,stratified,3530904,Majkel1337,Oshbocker,0,DECISIVE,0,130,23,22,fcac695071c3f3cf,1e1aceae4b6358f6,60,60,action,action
86084814,2026-07-15,4,1,stratified,3336254,Yushin Ito,THIRD PTCG Club,1,DECISIVE,0,129,13,14,910dcaefeb77a2f0,0eb1f4f9633c4cd0,60,60,action,action
86460984,2026-07-17,4,1,stratified,3953994,Dieter,Majkel1337,0,DECISIVE,0,144,13,12,fcac695071c3f3cf,fcac695071c3f3cf,60,60,action,action
86669280,2026-07-18,4,1,stratified,4030997,Majkel1337,KawattaTaido,1,DECISIVE,0,151,9,10,fcac695071c3f3cf,b43a53d96da0f0b5,60,60,action,action
86260966,2026-07-16,4,1,stratified,3164667,bono,ei ei ei yikuso,1,DECISIVE,0,121,11,12,c9d8794e26a87fa3,f90d43e354d19683,60,60,action,action
86919689,2026-07-19,4,2,stratified,4534119,齐乐,Yushin Ito,0,DECISIVE,0,153,13,12,fcac695071c3f3cf,b20e3e96100a11d5,60,60,action,action
86463973,2026-07-17,4,2,stratified,4113812,LiamK,Oshbocker,1,DECISIVE,0,147,17,18,3fc2cb03df5b2747,d19dd275a0b6998b,60,60,action,action
87161640,2026-07-20,4,2,stratified,4253584,GUOHAOYANG,LumenLiquidity,1,DECISIVE,0,158,11,12,dc2ce39b94cbbb38,2603936f8d49f47b,60,60,action,action
86467092,2026-07-17,4,2,stratified,4069942,xnx,齐乐,0,DECISIVE,0,145,27,26,fce93e7e9e521c17,fcac695071c3f3cf,60,60,action,action
86551416,2026-07-17,4,2,stratified,4420020,Rmy,齐乐,0,DECISIVE,0,155,15,14,fcac695071c3f3cf,fcac695071c3f3cf,60,60,action,action
86849953,2026-07-19,4,2,stratified,4117647,Luca,Jack,0,DECISIVE,0,154,11,10,dc2ce39b94cbbb38,61c5f1394e265863,60,60,action,action
85871252,2026-07-14,4,2,stratified,4560867,THIRD PTCG Club,Majkel1337,1,DECISIVE,0,151,11,12,fbbd8ac1e662e82c,fcac695071c3f3cf,60,60,action,action
86037562,2026-07-15,4,2,stratified,4476396,Majkel1337,Yushin Ito,0,DECISIVE,0,155,13,12,fcac695071c3f3cf,b20e3e96100a11d5,60,60,action,action
86706183,2026-07-18,4,2,stratified,4507387,LumenLiquidity,Luca,0,DECISIVE,0,166,11,10,2603936f8d49f47b,dc2ce39b94cbbb38,60,60,action,action
87164390,2026-07-20,4,2,stratified,4614887,齐乐,jiatu.l,0,DECISIVE,0,166,13,12,fcac695071c3f3cf,61f90c30a060ef40,60,60,action,action
86370145,2026-07-16,4,2,stratified,4535627,懒惰的金枪鱼,junlee789,1,DECISIVE,0,164,19,20,14db4b34cc8fbbb7,e34dae96b1984485,60,60,action,action
86500036,2026-07-17,4,2,stratified,4607855,Majkel1337,youtube.com/@BigBugginnings,0,DECISIVE,0,168,13,12,fcac695071c3f3cf,219bb78661ad6ccd,60,60,action,action
86403313,2026-07-17,4,2,stratified,4411989,__Taichicchi__,Majkel1337,0,DECISIVE,0,152,29,28,37f2032236fb6baf,fcac695071c3f3cf,60,60,action,action
86832509,2026-07-19,4,2,stratified,4328500,Luca,THIRD PTCG Club,1,DECISIVE,0,153,9,10,dc2ce39b94cbbb38,58c4d89cf8edc355,60,60,action,action
86141953,2026-07-15,4,2,stratified,4199338,vibechu,jiatu.l,0,DECISIVE,0,150,11,10,37fabc1f62f64d07,61f90c30a060ef40,60,60,action,action
86397217,2026-07-17,4,2,stratified,4625063,Majkel1337,KawattaTaido,1,DECISIVE,0,159,9,10,fcac695071c3f3cf,b43a53d96da0f0b5,60,60,action,action
86859623,2026-07-19,4,2,stratified,4268370,THIRD PTCG Club,Luca,0,DECISIVE,0,150,11,10,58c4d89cf8edc355,dc2ce39b94cbbb38,60,60,action,action
86863478,2026-07-19,4,2,stratified,4708498,Rmy,bono,1,DECISIVE,0,166,9,10,fcac695071c3f3cf,b43a53d96da0f0b5,60,60,action,action
85984709,2026-07-14,4,2,stratified,4398724,fuga doggo,bono,1,DECISIVE,0,156,13,14,b20e3e96100a11d5,b43a53d96da0f0b5,60,60,action,action
85967440,2026-07-14,4,2,stratified,4443680,Rmy,matsurih,0,DECISIVE,0,159,21,20,5ef1f4c673271c4f,fcac695071c3f3cf,60,60,action,action
86778603,2026-07-18,4,2,stratified,4559474,THIRD PTCG Club,Luca,1,DECISIVE,0,166,11,12,58c4d89cf8edc355,dc2ce39b94cbbb38,60,60,action,action
85914503,2026-07-14,4,2,stratified,4713895,vibechu,Rmy,0,DECISIVE,0,164,15,15,37fabc1f62f64d07,5ef1f4c673271c4f,60,60,action,action
86169987,2026-07-15,4,2,stratified,4289311,THIRD PTCG Club,bono,1,DECISIVE,0,153,13,14,88739802da194717,b20e3e96100a11d5,60,60,action,action
87028874,2026-07-20,4,2,stratified,4677240,junlee789,Majkel1337,1,DECISIVE,0,165,11,12,e34dae96b1984485,fcac695071c3f3cf,60,60,action,action
86973760,2026-07-19,4,2,stratified,4344753,Rafael,rick & shikitora,1,DECISIVE,0,154,11,12,dc2ce39b94cbbb38,b20e3e96100a11d5,60,60,action,action
85896664,2026-07-14,4,3,stratified,5056584,ei ei ei yikuso,Majkel1337,1,DECISIVE,0,170,15,16,f90d43e354d19683,fcac695071c3f3cf,60,60,action,action
87082626,2026-07-20,4,3,stratified,5314752,jiatu.l,THIRD PTCG Club,1,DECISIVE,0,177,11,12,61f90c30a060ef40,58c4d89cf8edc355,60,60,action,action
87123065,2026-07-20,4,3,stratified,5428807,THIRD PTCG Club,Oshbocker,1,DECISIVE,0,190,23,24,58c4d89cf8edc355,37f2032236fb6baf,60,60,action,action
87156258,2026-07-20,4,3,stratified,5268241,__Taichicchi__,LumenLiquidity,0,DECISIVE,0,180,13,12,b43a53d96da0f0b5,2603936f8d49f47b,60,60,action,action
86875297,2026-07-19,4,3,stratified,4794403,THIRD PTCG Club,Rmy,0,DECISIVE,0,165,25,24,58c4d89cf8edc355,fcac695071c3f3cf,60,60,action,action
86156158,2026-07-15,4,3,stratified,5123534,__Taichicchi__,懒惰的金枪鱼,0,DECISIVE,0,172,35,34,37f2032236fb6baf,14db4b34cc8fbbb7,60,60,action,action
86436921,2026-07-17,4,3,stratified,5204125,齐乐,Luca,1,DECISIVE,0,180,14,14,fcac695071c3f3cf,dc2ce39b94cbbb38,60,60,action,action
86961787,2026-07-19,4,3,stratified,4757638,koala_bear “もりたにあん”,齐乐,1,DECISIVE,0,167,21,22,37f2032236fb6baf,fcac695071c3f3cf,60,60,action,action
86803939,2026-07-19,4,3,stratified,5019052,THIRD PTCG Club,LumenLiquidity,1,DECISIVE,0,178,12,12,58c4d89cf8edc355,2603936f8d49f47b,60,60,action,action
86816287,2026-07-19,4,3,stratified,5381511,Yushin Ito,Luca,0,DECISIVE,0,186,15,14,b20e3e96100a11d5,dc2ce39b94cbbb38,60,60,action,action
86967381,2026-07-19,4,3,stratified,5248577,THIRD PTCG Club,Abhyuday,0,DECISIVE,0,177,15,14,58c4d89cf8edc355,f5fadf03018935e6,60,60,action,action
87016351,2026-07-20,4,3,stratified,4841096,Team KASA.,Yushin Ito,0,DECISIVE,0,166,13,12,fcac695071c3f3cf,b20e3e96100a11d5,60,60,action,action
86052630,2026-07-15,4,3,stratified,5205351,ei ei ei yikuso,bono,0,DECISIVE,0,173,15,14,f90d43e354d19683,b20e3e96100a11d5,60,60,action,action
86908211,2026-07-19,4,3,stratified,4788310,Yushin Ito,THIRD PTCG Club,1,DECISIVE,0,165,21,22,fcac695071c3f3cf,58c4d89cf8edc355,60,60,action,action
86008249,2026-07-14,4,3,stratified,4872206,ei ei ei yikuso,cocosu3434,1,DECISIVE,0,168,33,34,f90d43e354d19683,dc762c6de252f8b4,60,60,action,action
86951771,2026-07-19,4,3,stratified,5392422,Majkel1337,THIRD PTCG Club,1,DECISIVE,0,185,15,16,fcac695071c3f3cf,58c4d89cf8edc355,60,60,action,action
86954833,2026-07-19,4,3,stratified,4827195,junlee789,__Taichicchi__,0,DECISIVE,0,176,13,12,e34dae96b1984485,b43a53d96da0f0b5,60,60,action,action
85972583,2026-07-14,4,3,stratified,4807318,taksai,monnosuke,1,DECISIVE,0,171,15,16,cf827fff53a7d57b,2e79a10ee3ba9449,60,60,action,action
86793469,2026-07-19,4,3,stratified,5160234,Luca,junlee789,0,DECISIVE,0,188,13,13,dc2ce39b94cbbb38,e34dae96b1984485,60,60,action,action
86974296,2026-07-19,4,3,stratified,5001215,齐乐,wwwwwwwwwwwwwwwwwwww,1,DECISIVE,0,172,11,12,fcac695071c3f3cf,dc2ce39b94cbbb38,60,60,action,action
85984622,2026-07-14,4,3,stratified,5340487,THIRD PTCG Club,Yushin Ito,1,DECISIVE,0,180,15,16,88739802da194717,b20e3e96100a11d5,60,60,action,action
86449454,2026-07-17,4,3,stratified,5240711,miya,xnx,1,DECISIVE,0,182,38,38,b20e3e96100a11d5,a88ac606b2d71a36,60,60,action,action
86880842,2026-07-19,4,3,stratified,4962102,junlee789,Luca,0,DECISIVE,0,172,11,10,e34dae96b1984485,dc2ce39b94cbbb38,60,60,action,action
87153656,2026-07-20,4,3,stratified,5239828,Rmy,Team Rot-Weiß,0,DECISIVE,0,176,15,14,fcac695071c3f3cf,fcac695071c3f3cf,60,60,action,action
85967294,2026-07-14,4,3,stratified,4853222,bono,Orion,0,DECISIVE,0,172,13,12,b43a53d96da0f0b5,fcac695071c3f3cf,60,60,action,action
86099231,2026-07-15,4,4,stratified,7777606,Oshbocker,ToastUz,1,DECISIVE,0,268,26,26,910dcaefeb77a2f0,14db4b34cc8fbbb7,60,60,action,action
87158406,2026-07-20,4,4,stratified,6446555,THIRD PTCG Club,KawattaTaido,1,DECISIVE,0,213,13,14,58c4d89cf8edc355,b43a53d96da0f0b5,60,60,action,action
87144694,2026-07-20,4,4,stratified,5600953,Benarg,monnosuke,1,DECISIVE,0,200,15,16,fcac695071c3f3cf,00926e891310648e,60,60,action,action
86947061,2026-07-19,4,4,stratified,6310229,junlee789,Kohecchi,0,DECISIVE,0,204,17,16,e34dae96b1984485,fcac695071c3f3cf,60,60,action,action
86080771,2026-07-15,4,4,stratified,6259026,kashiwashira,LiamK,1,DECISIVE,0,206,29,30,bd0509fb088518b1,3fc2cb03df5b2747,60,60,action,action
86372120,2026-07-16,4,4,stratified,5812625,__Taichicchi__,youtube.com/@BigBugginnings,0,DECISIVE,0,205,19,19,37f2032236fb6baf,219bb78661ad6ccd,60,60,action,action
85948696,2026-07-14,4,4,stratified,8374603,Yushin Ito,Marshall Maximizer,0,DECISIVE,0,258,57,56,b20e3e96100a11d5,3371c6e0d2105401,60,60,action,action
86825395,2026-07-19,4,4,stratified,7537273,THIRD PTCG Club,junlee789,1,DECISIVE,0,238,17,18,54454f5d1343798a,e34dae96b1984485,60,60,action,action
87031666,2026-07-20,4,4,stratified,5466488,Kazama Yusuke,Majkel1337,0,DECISIVE,0,191,11,10,dc2ce39b94cbbb38,fcac695071c3f3cf,60,60,action,action
85868268,2026-07-14,4,4,stratified,5896202,capbloo,__Taichicchi__,0,DECISIVE,0,200,13,12,d2e1bedcf0288b4f,b20e3e96100a11d5,60,60,action,action
86210040,2026-07-16,4,4,stratified,5858647,bono,Majkel1337,0,DECISIVE,0,201,11,10,afaa4ac744b28ee5,fcac695071c3f3cf,60,60,action,action
86528341,2026-07-17,4,4,stratified,9469483,Majkel1337,kashiwashira,1,DECISIVE,0,287,31,32,fcac695071c3f3cf,bd0509fb088518b1,60,60,action,action
85889114,2026-07-14,4,4,stratified,7793666,Marshall Maximizer,__Taichicchi__,0,DECISIVE,0,254,45,44,3371c6e0d2105401,b20e3e96100a11d5,60,60,action,action
86796220,2026-07-19,4,4,stratified,6253859,kashiwashira,齐乐,0,DECISIVE,0,208,17,16,0fe5bb1f17b6b854,fcac695071c3f3cf,60,60,action,action
87166054,2026-07-20,4,4,stratified,6012396,Majkel1337,Roman Stupin,,DRAW,0,206,13,13,fcac695071c3f3cf,b43a53d96da0f0b5,60,60,action,action
86412859,2026-07-17,4,4,stratified,6036641,Majkel1337,Luca,1,DECISIVE,0,200,11,12,fcac695071c3f3cf,dc2ce39b94cbbb38,60,60,action,action
86200518,2026-07-16,4,4,stratified,10258938,THIRD PTCG Club,Team KASA.,0,DECISIVE,0,313,73,72,0eb1f4f9633c4cd0,b20e3e96100a11d5,60,60,action,action
86843498,2026-07-19,4,4,stratified,7629562,wally0593,kashiwashira,0,DECISIVE,0,236,45,44,fcac695071c3f3cf,0fe5bb1f17b6b854,60,60,action,action
86734754,2026-07-18,4,4,stratified,6944070,THIRD PTCG Club,Luca,1,DECISIVE,0,224,15,16,58c4d89cf8edc355,dc2ce39b94cbbb38,60,60,action,action
86664936,2026-07-18,4,4,stratified,6522980,kashiwashira,miya,0,DECISIVE,0,207,37,36,0fe5bb1f17b6b854,b20e3e96100a11d5,60,60,action,action
87087281,2026-07-20,4,4,stratified,7507055,Rafael,Raja Biswas,0,DECISIVE,0,239,17,16,dc2ce39b94cbbb38,fcac695071c3f3cf,60,60,action,action
86090384,2026-07-15,4,4,stratified,8220621,THIRD PTCG Club,wkonishi,0,DECISIVE,0,259,41,40,0eb1f4f9633c4cd0,fcac695071c3f3cf,60,60,action,action
86056205,2026-07-15,4,4,stratified,6199530,Team_Rocket,Ebi,0,DECISIVE,0,209,15,14,d5a00cd9fec5560e,3fc2cb03df5b2747,60,60,action,action
86781512,2026-07-18,4,4,stratified,5758485,kashiwashira,Yushin Ito,0,DECISIVE,0,189,17,16,0fe5bb1f17b6b854,b20e3e96100a11d5,60,60,action,action
86205337,2026-07-16,4,4,stratified,12154315,lolzpo emonga,Bulba-Zero,0,DECISIVE,0,369,75,74,c6970cfeed44b34d,b20e3e96100a11d5,60,60,action,action
88506860,2026-07-27,5,0,stratified,3408698,James Cox,Where is my orbit,0,DECISIVE,0,128,11,10,b78aa05e94236e10,5ef1f4c673271c4f,60,60,action,action
87402208,2026-07-22,5,0,stratified,3491068,Majkel1337,Yushin Ito,1,DECISIVE,0,131,11,12,fcac695071c3f3cf,b20e3e96100a11d5,60,60,action,action
88239981,2026-07-26,5,0,stratified,2700953,Chua Zheng Wei Brian,Eduardo Rocha de Andrade,0,DECISIVE,0,107,11,10,dc2ce39b94cbbb38,1a6bef5759001c56,60,60,action,action
88120129,2026-07-25,5,0,stratified,2874915,__Taichicchi__,bono,0,DECISIVE,0,118,9,8,b43a53d96da0f0b5,e34dae96b1984485,60,60,action,action
87274698,2026-07-21,5,0,stratified,3575078,jiatu.l,kashiwashira,0,DECISIVE,0,135,9,8,61f90c30a060ef40,3fe56fcd5e43bce7,60,60,action,action
87468693,2026-07-22,5,0,stratified,3259615,Lunariz,__Taichicchi__,0,DECISIVE,0,124,9,8,dc2ce39b94cbbb38,0eb1f4f9633c4cd0,60,60,action,action
88401864,2026-07-27,5,0,stratified,2708061,e-toppo + kurupical,Yushin Ito,1,DECISIVE,0,113,11,12,0d18cb26af1f820a,fcac695071c3f3cf,60,60,action,action
87731254,2026-07-23,5,0,stratified,2920992,jiatu.l,{{ team_name }},1,DECISIVE,0,109,9,10,61f90c30a060ef40,0eb1f4f9633c4cd0,60,60,action,action
87275787,2026-07-21,5,0,stratified,565726,Majkel1337,GUOHAOYANG,0,DECISIVE,0,28,3,2,fcac695071c3f3cf,dc2ce39b94cbbb38,60,60,action,action
87202953,2026-07-21,5,0,stratified,744188,PP.TAKEHIRO_KAWADA,ポケカ前線,0,DECISIVE,0,36,3,3,50f4fed941e7bd61,dc2ce39b94cbbb38,60,60,action,action
88409643,2026-07-27,5,0,stratified,3623567,Team Rot-Weiß,James Cox,1,DECISIVE,0,138,9,10,fcac695071c3f3cf,b78aa05e94236e10,60,60,action,action
87399473,2026-07-22,5,0,stratified,3509895,Lunariz,Kotaro OKUYAMA,0,DECISIVE,0,130,13,12,fcac695071c3f3cf,dc2ce39b94cbbb38,60,60,action,action
87930411,2026-07-24,5,0,stratified,1366523,Where is my orbit,taksai,0,DECISIVE,0,61,11,10,5ef1f4c673271c4f,4511e2f8da72f777,60,60,action,action
87365218,2026-07-22,5,0,stratified,3105229,iwashi,Yushin Ito,1,DECISIVE,0,116,11,12,b43a53d96da0f0b5,fcac695071c3f3cf,60,60,action,action
88130008,2026-07-25,5,0,stratified,2753936,NIWATORI,bono,1,DECISIVE,0,109,17,18,b43a53d96da0f0b5,e34dae96b1984485,60,60,action,action
87322450,2026-07-21,5,0,stratified,2215995,kashiwashira,Yushin Ito,0,DECISIVE,0,91,15,14,fb6d7f5767de6f81,fcac695071c3f3cf,60,60,action,action
88122735,2026-07-25,5,0,stratified,2853209,Majkel1337,JZ,0,DECISIVE,0,110,9,8,4d503cd6c360c028,b43a53d96da0f0b5,60,60,action,action
87364044,2026-07-22,5,0,stratified,3423726,Kotaro OKUYAMA,S4nkurero,0,DECISIVE,0,128,9,8,dc2ce39b94cbbb38,a60edec4f2dfc3e5,60,60,action,action
88319488,2026-07-26,5,0,stratified,3551424,JZ,Dries @ Tufa Labs,0,DECISIVE,0,134,9,8,b43a53d96da0f0b5,b43a53d96da0f0b5,60,60,action,action
88312316,2026-07-26,5,0,stratified,3559452,LumenLiquidity,cununn,1,DECISIVE,0,132,11,12,2603936f8d49f47b,fcac695071c3f3cf,60,60,action,action
