f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,ref_pwin
8.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,1244.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,190.0,400.0,400.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,300.0,2.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,70.0,70.0,0.0,0.0,3.0,32.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,320.0,320.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,370.0,74.0,2.0,0.0,8.0,22.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16278183
1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1259.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,646.0,70.0,70.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,70.0,1.0,-1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,220.0,110.0,0.0,0.0,3.0,45.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,110.0,110.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,110.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,47.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38529602
13.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1256.0,0.0,1.0,1.0,7.0,2.0,2.0,5.0,0.0,0.0,121.0,120.0,320.0,0.375,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,610.0,122.0,0.0,0.0,3.0,12.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,870.0,174.0,5.0,0.0,2.0,13.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34498453
8.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,1264.0,0.0,1.0,1.0,7.0,1.0,1.0,5.0,0.0,0.0,121.0,320.0,320.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,590.0,118.0,0.0,0.0,6.0,22.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,540.0,108.0,0.0,0.0,19.0,16.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22524832
9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,0.0,0.0,121.0,310.0,320.0,0.96875,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,4.0,290.0,72.5,1.0,0.0,3.0,25.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,60.0,110.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,1.0,110.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,380.0,76.0,0.0,0.0,8.0,30.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8974477
14.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,1264.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,861.0,310.0,310.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,310.0,8.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,5.0,450.0,90.0,2.0,2.0,3.0,16.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,861.0,310.0,310.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,310.0,8.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,5.0,710.0,142.0,1.0,1.0,1.0,26.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24755462
8.0,40.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,1259.0,0.0,1.0,1.0,15.0,1.0,1.0,3.0,0.0,0.0,648.0,320.0,320.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,320.0,1.0,-1.0,7.0,2.0,1.0,0.0,0.0,0.0,5.0,500.0,100.0,5.0,0.0,5.0,22.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,140.0,320.0,0.4375,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,3.0,380.0,126.66666666666667,2.0,0.0,2.0,36.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4006852
11.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1246.0,0.0,1.0,1.0,7.0,1.0,1.0,2.0,0.0,0.0,121.0,320.0,320.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,580.0,116.0,2.0,0.0,6.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,20.0,20.0,0.0,0.0,2.0,32.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9908116
6.0,18.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,7.0,1.0,1.0,6.0,0.0,0.0,743.0,140.0,140.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,140.0,7.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,510.0,102.0,1.0,0.0,20.0,17.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,630.0,126.0,3.0,0.0,6.0,30.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26921615
5.0,20.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,1246.0,0.0,1.0,1.0,7.0,1.0,1.0,5.0,0.0,0.0,648.0,320.0,320.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,320.0,1.0,-1.0,7.0,2.0,1.0,0.0,0.0,0.0,4.0,390.0,97.5,1.0,0.0,4.0,34.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,360.0,90.0,1.0,0.0,8.0,21.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5897735
6.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,849.0,330.0,330.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,330.0,6.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,940.0,188.0,1.0,1.0,8.0,18.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,280.0,350.0,0.8,0.0,5.0,5.0,1.0,0.0,1.0,210.0,2.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,770.0,192.5,7.0,0.0,4.0,20.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69307625
7.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,7.0,1.0,1.0,4.0,0.0,0.0,96.0,230.0,330.0,0.696969696969697,0.0,6.0,6.0,1.0,0.0,1.0,210.0,2.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,630.0,210.0,3.0,0.0,2.0,28.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,290.0,58.0,0.0,0.0,4.0,29.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89385086
8.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,743.0,130.0,140.0,0.9285714285714286,0.0,1.0,1.0,0.0,2.0,1.0,140.0,7.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,520.0,104.0,1.0,0.0,16.0,23.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,90.0,90.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,90.0,-1.0,-1.0,9.0,1.0,0.0,0.0,0.0,0.0,4.0,390.0,97.5,1.0,0.0,6.0,30.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33013088
15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1264.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,678.0,340.0,340.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,340.0,5.0,-1.0,6.0,1.0,0.0,1.0,0.0,0.0,4.0,520.0,130.0,5.0,0.0,7.0,9.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,70.0,70.0,0.0,0.0,12.0,9.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95763063
17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1259.0,0.0,1.0,1.0,7.0,3.0,3.0,3.0,0.0,0.0,648.0,310.0,320.0,0.96875,0.0,2.0,2.0,0.0,2.0,2.0,320.0,1.0,-1.0,7.0,2.0,1.0,0.0,0.0,0.0,4.0,300.0,75.0,3.0,0.0,7.0,14.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,300.0,330.0,0.9090909090909091,0.0,2.0,2.0,1.0,1.0,1.0,330.0,6.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,140.0,70.0,0.0,0.0,7.0,25.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734788
2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,305.0,70.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,5.0,44.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,40.0,40.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,40.0,-1.0,-1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,110.0,55.0,0.0,0.0,4.0,46.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23600306
7.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1259.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,121.0,320.0,320.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,4.0,450.0,112.5,2.0,0.0,6.0,26.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,320.0,320.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,320.0,1.0,-1.0,7.0,2.0,1.0,0.0,0.0,0.0,4.0,360.0,90.0,1.0,0.0,8.0,29.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86325884
4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,0.0,0.0,235.0,20.0,30.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,310.0,77.5,1.0,0.0,5.0,35.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,30.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,460.0,92.0,1.0,0.0,6.0,32.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4058007
9.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1259.0,0.0,1.0,1.0,14.0,1.0,1.0,4.0,1.0,0.0,121.0,140.0,320.0,0.4375,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,920.0,184.0,2.0,0.0,7.0,12.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,0.0,320.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,320.0,1.0,-1.0,7.0,2.0,1.0,0.0,0.0,0.0,4.0,510.0,127.5,3.0,0.0,2.0,30.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68063515
12.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,1259.0,0.0,1.0,1.0,15.0,1.0,1.0,5.0,0.0,0.0,648.0,320.0,320.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,320.0,1.0,-1.0,7.0,2.0,1.0,0.0,0.0,0.0,4.0,430.0,107.5,3.0,0.0,5.0,18.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,140.0,320.0,0.4375,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,750.0,150.0,3.0,0.0,2.0,26.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024368037
1.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,1259.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,646.0,70.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,70.0,1.0,-1.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,320.0,80.0,1.0,0.0,3.0,43.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,70.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,70.0,-1.0,-1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,47.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808984
5.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,7.0,2.0,2.0,6.0,0.0,0.0,743.0,140.0,140.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,140.0,7.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,650.0,130.0,0.0,0.0,12.0,23.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,210.0,70.0,2.0,0.0,3.0,38.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44697705
10.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1264.0,0.0,1.0,0.0,0.0,1.0,1.0,21.0,0.0,0.0,861.0,310.0,310.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,310.0,8.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,440.0,146.66666666666666,1.0,1.0,13.0,9.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,320.0,320.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,320.0,1.0,-1.0,7.0,2.0,1.0,0.0,0.0,0.0,5.0,750.0,150.0,7.0,0.0,4.0,18.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8033669
25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,14.0,1.0,1.0,2.0,1.0,0.0,121.0,320.0,320.0,1.0,0.0,3.0,3.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,620.0,124.0,2.0,0.0,12.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,30.0,150.0,0.2,0.0,0.0,0.0,0.0,1.0,3.0,150.0,2.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,160.0,80.0,0.0,0.0,3.0,29.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95516723
7.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1256.0,0.0,1.0,1.0,7.0,2.0,2.0,3.0,0.0,0.0,121.0,80.0,320.0,0.25,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,550.0,110.0,2.0,0.0,9.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,710.0,142.0,0.0,0.0,4.0,16.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9456103
6.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1250.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,756.0,90.0,300.0,0.3,0.0,3.0,3.0,0.0,0.0,3.0,300.0,6.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1360.0,194.28571428571428,2.0,0.0,7.0,29.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,320.0,320.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,4.0,730.0,182.5,2.0,0.0,5.0,24.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20370981
6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1246.0,0.0,1.0,1.0,21.0,1.0,1.0,5.0,0.0,0.0,678.0,140.0,340.0,0.4117647058823529,0.0,1.0,1.0,0.0,1.0,2.0,340.0,5.0,-1.0,6.0,1.0,0.0,1.0,0.0,0.0,5.0,750.0,150.0,3.0,0.0,2.0,27.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,190.0,320.0,0.59375,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,480.0,96.0,1.0,0.0,5.0,23.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12117902
9.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1246.0,0.0,1.0,1.0,7.0,2.0,2.0,5.0,0.0,0.0,121.0,120.0,320.0,0.375,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,3.0,470.0,156.66666666666666,0.0,0.0,8.0,22.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,530.0,106.0,2.0,0.0,4.0,23.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31732744
15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1259.0,0.0,1.0,8.0,40.0,1.0,1.0,3.0,0.0,0.0,121.0,290.0,320.0,0.90625,0.0,1.0,1.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,4.0,690.0,172.5,2.0,0.0,4.0,13.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,10.0,110.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,110.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,730.0,146.0,2.0,0.0,5.0,16.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74567497
7.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,8.0,6.0,6.0,9.0,0.0,0.0,96.0,330.0,330.0,1.0,0.0,6.0,6.0,1.0,0.0,1.0,210.0,2.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,420.0,210.0,2.0,0.0,9.0,24.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,360.0,360.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,360.0,7.0,6.0,5.0,2.0,0.0,1.0,0.0,0.0,4.0,790.0,197.5,1.0,0.0,6.0,27.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5908307
9.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,7.0,1.0,1.0,3.0,0.0,0.0,678.0,340.0,340.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,340.0,5.0,-1.0,6.0,1.0,0.0,1.0,0.0,0.0,5.0,540.0,108.0,0.0,1.0,4.0,14.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,320.0,80.0,0.0,0.0,4.0,24.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8991331
13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1246.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,345.0,190.0,190.0,1.0,0.0,4.0,4.0,1.0,1.0,3.0,150.0,2.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,320.0,320.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,4.0,380.0,95.0,1.0,0.0,6.0,15.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911632
13.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,1246.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,121.0,320.0,320.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,670.0,134.0,0.0,0.0,10.0,7.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,140.0,140.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,140.0,7.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,420.0,84.0,0.0,0.0,19.0,7.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444579
5.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1245.0,0.0,1.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,280.0,70.0,1.0,0.0,1.0,42.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,80.0,80.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,80.0,2.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,500.0,100.0,0.0,0.0,8.0,28.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17954236
11.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1246.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,743.0,140.0,140.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,140.0,7.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,150.0,50.0,0.0,0.0,14.0,15.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,320.0,320.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,840.0,168.0,2.0,0.0,11.0,14.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013649284
2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,22.0,0.0,1.0,3.0,0.0,0.0,1071.0,170.0,170.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,6.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,110.0,110.0,0.0,0.0,6.0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,70.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,110.0,55.0,0.0,0.0,5.0,45.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6373639
10.0,17.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,1246.0,0.0,1.0,1.0,14.0,1.0,1.0,5.0,3.0,0.0,121.0,80.0,320.0,0.25,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,4.0,930.0,232.5,3.0,0.0,8.0,17.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,120.0,320.0,0.375,0.0,2.0,2.0,0.0,2.0,1.0,320.0,-1.0,-1.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,650.0,130.0,0.0,0.0,7.0,15.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6445035
