counter_archetype,target_archetype,date,games_before,wins_before,win_rate_before,wilson_lo_before,target_meta_share_14d,counter_meta_share_14d,stat_gate_pass,full_gate_pass,consecutive_full_gate_passes,is_candidate_date,is_detection_date
Mega Lopunny ex,Teal Mask Ogerpon ex,2026-08-07,21,15,0.7143,0.5004,0.0444,0.0642,False,False,0,False,False
Mega Lopunny ex,Teal Mask Ogerpon ex,2026-08-08,23,17,0.7391,0.5353,0.0517,0.0731,False,False,0,False,False
Mega Lopunny ex,Teal Mask Ogerpon ex,2026-08-09,25,19,0.76,0.5657,0.0558,0.0795,False,False,0,False,False
Mega Lopunny ex,Teal Mask Ogerpon ex,2026-08-10,28,22,0.7857,0.6046,0.0641,0.0875,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-06-16,0,0,0.0,0.0,,,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-06-17,0,0,0.0,0.0,0.0455,0.0909,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-06-18,1,1,1.0,0.2065,0.0682,0.2386,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-06-19,4,3,0.75,0.3006,0.0758,0.2652,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-06-20,5,3,0.6,0.2307,0.0698,0.343,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-06-21,5,3,0.6,0.2307,0.0652,0.3609,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-06-22,5,3,0.6,0.2307,0.0647,0.3381,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-06-23,5,3,0.6,0.2307,0.0774,0.2946,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-06-24,6,3,0.5,0.1876,0.0807,0.3021,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-06-25,6,3,0.5,0.1876,0.0787,0.3032,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-06-26,6,3,0.5,0.1876,0.0754,0.2931,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-06-27,6,3,0.5,0.1876,0.0712,0.2808,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-06-28,6,3,0.5,0.1876,0.0739,0.2711,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-06-29,6,3,0.5,0.1876,0.0714,0.2587,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-06-30,6,3,0.5,0.1876,0.0729,0.2485,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-01,6,3,0.5,0.1876,0.081,0.2344,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-02,6,3,0.5,0.1876,0.0841,0.2207,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-03,8,4,0.5,0.2152,0.0826,0.1986,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-04,8,4,0.5,0.2152,0.0868,0.1676,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-05,8,4,0.5,0.2152,0.0855,0.1342,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-06,8,4,0.5,0.2152,0.0875,0.1202,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-07,8,4,0.5,0.2152,0.0831,0.1148,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-08,8,4,0.5,0.2152,0.084,0.084,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-09,8,4,0.5,0.2152,0.0878,0.0647,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-10,9,4,0.4444,0.1888,0.1144,0.0577,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-11,9,4,0.4444,0.1888,0.1423,0.0459,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-12,10,4,0.4,0.1682,0.161,0.0394,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-13,10,4,0.4,0.1682,0.1809,0.0307,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-14,10,4,0.4,0.1682,0.2065,0.0255,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-15,10,4,0.4,0.1682,0.2325,0.0237,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-16,11,5,0.4545,0.2127,0.2471,0.0221,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-17,11,5,0.4545,0.2127,0.2584,0.0187,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-18,11,5,0.4545,0.2127,0.2763,0.017,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-19,11,5,0.4545,0.2127,0.286,0.0157,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-20,11,5,0.4545,0.2127,0.2966,0.0142,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-21,11,5,0.4545,0.2127,0.3024,0.0135,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-22,11,5,0.4545,0.2127,0.3175,0.0104,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-23,11,5,0.4545,0.2127,0.324,0.0072,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-24,11,5,0.4545,0.2127,0.3267,0.0043,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-25,12,5,0.4167,0.1933,0.3138,0.0037,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-26,12,5,0.4167,0.1933,0.3021,0.0014,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-27,12,5,0.4167,0.1933,0.2942,0.0009,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-28,12,5,0.4167,0.1933,0.2736,0.0009,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-29,12,5,0.4167,0.1933,0.2481,0.0008,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-30,12,5,0.4167,0.1933,0.2273,0.0008,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-07-31,12,5,0.4167,0.1933,0.2138,0.0008,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-08-01,12,5,0.4167,0.1933,0.1928,0.0008,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-08-02,12,5,0.4167,0.1933,0.1793,0.0012,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-08-03,12,5,0.4167,0.1933,0.1601,0.0023,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-08-04,13,6,0.4615,0.2321,0.1484,0.0056,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-08-05,17,9,0.5294,0.3096,0.141,0.0086,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-08-06,18,9,0.5,0.2903,0.1403,0.0116,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-08-07,20,10,0.5,0.2993,0.1355,0.0131,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-08-08,20,10,0.5,0.2993,0.1379,0.0157,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-08-09,21,10,0.4762,0.2834,0.1432,0.0176,False,False,0,False,False
Mega Lucario ex,Fezandipiti ex,2026-08-10,22,10,0.4545,0.2692,0.1425,0.0204,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-06-16,0,0,0.0,0.0,,,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-06-17,0,0,0.0,0.0,0.0,0.0909,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-06-18,0,0,0.0,0.0,0.0,0.2386,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-06-19,0,0,0.0,0.0,0.0,0.2652,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-06-20,0,0,0.0,0.0,0.0,0.343,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-06-21,0,0,0.0,0.0,0.0,0.3609,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-06-22,0,0,0.0,0.0,0.0,0.3381,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-06-23,0,0,0.0,0.0,0.0,0.2946,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-06-24,0,0,0.0,0.0,0.0,0.3021,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-06-25,0,0,0.0,0.0,0.0,0.3032,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-06-26,0,0,0.0,0.0,0.0,0.2931,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-06-27,0,0,0.0,0.0,0.0,0.2808,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-06-28,0,0,0.0,0.0,0.0,0.2711,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-06-29,0,0,0.0,0.0,0.0,0.2587,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-06-30,0,0,0.0,0.0,0.0,0.2485,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-01,0,0,0.0,0.0,0.0043,0.2344,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-02,0,0,0.0,0.0,0.0135,0.2207,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-03,1,1,1.0,0.2065,0.042,0.1986,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-04,1,1,1.0,0.2065,0.05,0.1676,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-05,1,1,1.0,0.2065,0.0826,0.1342,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-06,2,2,1.0,0.3424,0.1024,0.1202,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-07,2,2,1.0,0.3424,0.1284,0.1148,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-08,5,5,1.0,0.5655,0.146,0.084,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-09,7,7,1.0,0.6457,0.1686,0.0647,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-10,8,7,0.875,0.5291,0.168,0.0577,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-11,8,7,0.875,0.5291,0.1798,0.0459,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-12,9,7,0.7778,0.4526,0.1781,0.0394,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-13,9,7,0.7778,0.4526,0.1809,0.0307,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-14,9,7,0.7778,0.4526,0.1847,0.0255,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-15,9,7,0.7778,0.4526,0.1844,0.0237,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-16,9,7,0.7778,0.4526,0.1827,0.0221,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-17,9,7,0.7778,0.4526,0.1742,0.0187,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-18,9,7,0.7778,0.4526,0.1745,0.017,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-19,9,7,0.7778,0.4526,0.1742,0.0157,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-20,9,7,0.7778,0.4526,0.1812,0.0142,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-21,9,7,0.7778,0.4526,0.1861,0.0135,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-22,9,7,0.7778,0.4526,0.1978,0.0104,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-23,9,7,0.7778,0.4526,0.2111,0.0072,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-24,9,7,0.7778,0.4526,0.2296,0.0043,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-25,9,7,0.7778,0.4526,0.2618,0.0037,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-26,9,7,0.7778,0.4526,0.2944,0.0014,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-27,9,7,0.7778,0.4526,0.3219,0.0009,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-28,9,7,0.7778,0.4526,0.3552,0.0009,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-29,9,7,0.7778,0.4526,0.3946,0.0008,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-30,9,7,0.7778,0.4526,0.4268,0.0008,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-07-31,9,7,0.7778,0.4526,0.4615,0.0008,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-08-01,9,7,0.7778,0.4526,0.4873,0.0008,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-08-02,10,7,0.7,0.3968,0.4985,0.0012,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-08-03,13,8,0.6154,0.3552,0.5084,0.0023,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-08-04,17,10,0.5882,0.3601,0.5052,0.0056,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-08-05,18,11,0.6111,0.3862,0.5071,0.0086,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-08-06,20,12,0.6,0.3866,0.5026,0.0116,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-08-07,21,12,0.5714,0.3655,0.5019,0.0131,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-08-08,25,13,0.52,0.335,0.485,0.0157,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-08-09,26,13,0.5,0.3206,0.4726,0.0176,False,False,0,False,False
Mega Lucario ex,Marnie's Grimmsnarl ex,2026-08-10,28,15,0.5357,0.3581,0.4566,0.0204,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-06-16,0,0,0.0,0.0,,,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-06-17,0,0,0.0,0.0,0.0455,0.0,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-06-18,0,0,0.0,0.0,0.0682,0.0114,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-06-19,0,0,0.0,0.0,0.0758,0.0152,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-06-20,0,0,0.0,0.0,0.0698,0.0116,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-06-21,0,0,0.0,0.0,0.0652,0.0087,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-06-22,0,0,0.0,0.0,0.0647,0.0072,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-06-23,0,0,0.0,0.0,0.0774,0.006,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-06-24,0,0,0.0,0.0,0.0807,0.0052,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-06-25,0,0,0.0,0.0,0.0787,0.0046,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-06-26,0,0,0.0,0.0,0.0754,0.0043,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-06-27,0,0,0.0,0.0,0.0712,0.0038,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-06-28,0,0,0.0,0.0,0.0739,0.0035,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-06-29,0,0,0.0,0.0,0.0714,0.0032,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-06-30,0,0,0.0,0.0,0.0729,0.003,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-01,0,0,0.0,0.0,0.081,0.0028,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-02,0,0,0.0,0.0,0.0841,0.0015,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-03,0,0,0.0,0.0,0.0826,0.0,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-04,0,0,0.0,0.0,0.0868,0.0,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-05,0,0,0.0,0.0,0.0855,0.0,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-06,0,0,0.0,0.0,0.0875,0.0,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-07,0,0,0.0,0.0,0.0831,0.0015,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-08,1,1,1.0,0.2065,0.084,0.0039,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-09,1,1,1.0,0.2065,0.0878,0.0058,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-10,1,1,1.0,0.2065,0.1144,0.0051,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-11,1,1,1.0,0.2065,0.1423,0.0047,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-12,1,1,1.0,0.2065,0.161,0.0043,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-13,1,1,1.0,0.2065,0.1809,0.004,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-14,1,1,1.0,0.2065,0.2065,0.0045,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-15,1,1,1.0,0.2065,0.2325,0.0042,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-16,1,1,1.0,0.2065,0.2471,0.0039,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-17,1,1,1.0,0.2065,0.2584,0.0037,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-18,1,1,1.0,0.2065,0.2763,0.0035,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-19,1,1,1.0,0.2065,0.286,0.0034,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-20,1,1,1.0,0.2065,0.2966,0.0032,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-21,1,1,1.0,0.2065,0.3024,0.0025,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-22,1,1,1.0,0.2065,0.3175,0.0015,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-23,1,1,1.0,0.2065,0.324,0.0005,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-24,1,1,1.0,0.2065,0.3267,0.0005,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-25,1,1,1.0,0.2065,0.3138,0.0005,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-26,1,1,1.0,0.2065,0.3021,0.0009,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-27,1,1,1.0,0.2065,0.2942,0.0009,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-28,1,1,1.0,0.2065,0.2736,0.0004,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-29,1,1,1.0,0.2065,0.2481,0.0004,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-30,1,1,1.0,0.2065,0.2273,0.0004,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-07-31,1,1,1.0,0.2065,0.2138,0.0004,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-08-01,2,1,0.5,0.0945,0.1928,0.0032,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-08-02,2,1,0.5,0.0945,0.1793,0.0093,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-08-03,3,1,0.3333,0.0615,0.1601,0.018,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-08-04,9,2,0.2222,0.0632,0.1484,0.024,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-08-05,13,3,0.2308,0.0818,0.141,0.0311,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-08-06,20,6,0.3,0.1455,0.1403,0.0375,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-08-07,23,7,0.3043,0.156,0.1355,0.0444,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-08-08,26,8,0.3077,0.165,0.1379,0.0517,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-08-09,29,8,0.2759,0.147,0.1432,0.0558,False,False,0,False,False
Teal Mask Ogerpon ex,Fezandipiti ex,2026-08-10,33,10,0.303,0.1738,0.1425,0.0641,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-06-16,0,0,0.0,0.0,,,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-06-17,0,0,0.0,0.0,0.0,0.0,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-06-18,0,0,0.0,0.0,0.0,0.0114,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-06-19,0,0,0.0,0.0,0.0,0.0152,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-06-20,0,0,0.0,0.0,0.0,0.0116,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-06-21,0,0,0.0,0.0,0.0,0.0087,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-06-22,0,0,0.0,0.0,0.0,0.0072,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-06-23,0,0,0.0,0.0,0.0,0.006,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-06-24,0,0,0.0,0.0,0.0,0.0052,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-06-25,0,0,0.0,0.0,0.0,0.0046,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-06-26,0,0,0.0,0.0,0.0,0.0043,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-06-27,0,0,0.0,0.0,0.0,0.0038,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-06-28,0,0,0.0,0.0,0.0,0.0035,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-06-29,0,0,0.0,0.0,0.0,0.0032,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-06-30,0,0,0.0,0.0,0.0,0.003,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-01,0,0,0.0,0.0,0.0043,0.0028,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-02,0,0,0.0,0.0,0.0135,0.0015,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-03,0,0,0.0,0.0,0.042,0.0,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-04,0,0,0.0,0.0,0.05,0.0,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-05,0,0,0.0,0.0,0.0826,0.0,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-06,0,0,0.0,0.0,0.1024,0.0,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-07,1,1,1.0,0.2065,0.1284,0.0015,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-08,1,1,1.0,0.2065,0.146,0.0039,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-09,1,1,1.0,0.2065,0.1686,0.0058,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-10,1,1,1.0,0.2065,0.168,0.0051,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-11,1,1,1.0,0.2065,0.1798,0.0047,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-12,1,1,1.0,0.2065,0.1781,0.0043,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-13,1,1,1.0,0.2065,0.1809,0.004,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-14,2,2,1.0,0.3424,0.1847,0.0045,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-15,2,2,1.0,0.3424,0.1844,0.0042,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-16,2,2,1.0,0.3424,0.1827,0.0039,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-17,2,2,1.0,0.3424,0.1742,0.0037,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-18,2,2,1.0,0.3424,0.1745,0.0035,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-19,2,2,1.0,0.3424,0.1742,0.0034,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-20,2,2,1.0,0.3424,0.1812,0.0032,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-21,2,2,1.0,0.3424,0.1861,0.0025,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-22,2,2,1.0,0.3424,0.1978,0.0015,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-23,2,2,1.0,0.3424,0.2111,0.0005,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-24,2,2,1.0,0.3424,0.2296,0.0005,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-25,2,2,1.0,0.3424,0.2618,0.0005,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-26,2,2,1.0,0.3424,0.2944,0.0009,False,False,0,False,False
Teal Mask Ogerpon ex,Marnie's Grimmsnarl ex,2026-07-27,2,2,1.0,0.3424,0.3219,0.0009,False,False,0,False,False
