exact_deck_hash,exact_deck_list,archetype_id,archetype_name
81a40d929609bf7c,6:13;673:2;674:2;675:2;676:3;677:3;678:4;1102:4;1123:2;1141:4;1142:4;1152:4;1159:1;1182:2;1192:4;1211:2;1227:4,Mega Lucario ex,Mega Lucario ex
831fd3a04060c7c2,5:3;13:1;19:4;66:3;305:4;741:4;742:4;743:4;1079:4;1081:4;1086:4;1097:3;1129:1;1152:4;1182:3;1184:1;1225:4;1231:4;1264:1,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
834b6eda21fb1237,1:4;5:2;7:2;11:4;18:4;344:4;345:4;1086:3;1122:4;1147:4;1159:1;1182:3;1197:2;1198:4;1212:4;1219:4;1227:4;1257:3,UNLABELED_CLUSTER_06,Crustle / Dwebble
840698aa5f175aeb,5:2;13:1;19:4;66:2;140:1;305:3;343:1;741:4;742:4;743:4;1079:3;1081:4;1086:4;1097:1;1129:1;1152:4;1182:3;1184:1;1197:3;1225:4;1231:4;1264:1;1266:1,Fezandipiti ex,Fezandipiti ex
8417597ea8879a72,5:2;13:1;19:4;66:3;214:1;305:4;741:4;742:4;743:4;959:1;1079:4;1081:3;1086:4;1129:2;1146:1;1152:4;1182:2;1184:1;1225:4;1231:4;1264:3,UNLABELED_CLUSTER_16,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra / Togekiss / Togepi
842972d3b3962877,3:2;4:4;5:4;6:2;108:2;117:1;140:2;184:3;272:4;756:4;957:1;1071:4;1088:1;1102:4;1121:4;1146:3;1172:2;1182:3;1198:4;1205:2;1250:4,Mega Kangaskhan ex,Mega Kangaskhan ex
8638514a3b38c1c8,6:13;673:3;674:3;675:2;676:3;677:4;678:4;1102:4;1123:3;1141:2;1142:4;1152:4;1159:1;1182:2;1192:3;1227:3;1252:2,Mega Lucario ex,Mega Lucario ex
8646527a9765ecf5,1:1;11:4;14:1;18:4;20:4;117:2;344:4;345:3;756:3;1086:3;1120:4;1122:3;1147:4;1159:1;1182:2;1187:3;1197:2;1225:4;1227:4;1264:4,Mega Kangaskhan ex,Mega Kangaskhan ex
86499e4fd823b2f6,5:6;7:2;19:4;54:1;55:4;65:3;66:2;112:2;184:1;272:1;335:3;1071:1;1086:4;1092:1;1101:3;1119:2;1121:2;1129:1;1152:4;1174:1;1184:1;1189:4;1198:2;1225:1;1227:3;1263:1,UNLABELED_CLUSTER_61,Latias ex / Lillie’s Clefairy ex / Meowth ex
86c088ba7b657377,5:2;19:4;66:4;140:1;305:4;741:4;742:4;743:3;1079:3;1081:3;1086:4;1097:1;1129:1;1152:4;1159:1;1182:2;1197:3;1225:4;1231:4;1264:4,Fezandipiti ex,Fezandipiti ex
86f48729d55f8661,5:2;13:1;19:4;65:4;66:4;140:1;741:4;742:4;743:4;1079:3;1081:3;1086:4;1097:2;1129:1;1146:1;1152:4;1182:3;1184:1;1197:1;1225:3;1231:4;1264:2,Fezandipiti ex,Fezandipiti ex
875223feb861ca74,7:10;104:2;112:4;646:4;647:3;648:3;860:2;1079:4;1080:1;1086:4;1097:2;1152:4;1182:3;1197:1;1202:2;1219:3;1227:4;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
87878bec14a895a0,5:2;19:4;66:3;305:4;741:4;742:4;743:4;1079:4;1081:4;1086:4;1102:4;1104:1;1129:2;1152:4;1184:1;1225:4;1231:4;1264:3,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
878d8d9ada634b46,3:9;17:4;666:4;1030:4;1031:3;1086:4;1097:2;1120:4;1121:1;1122:4;1145:4;1159:1;1182:1;1189:4;1197:1;1223:1;1225:2;1227:4;1229:3,UNLABELED_CLUSTER_03,Mega Starmie ex
87b0ed2ad6405a26,6:13;117:1;673:2;674:2;675:2;676:3;677:4;678:3;1102:4;1123:2;1141:4;1142:4;1152:2;1159:1;1182:1;1192:3;1213:2;1227:4;1229:2;1252:1,Mega Lucario ex,Mega Lucario ex
884c0683209ead35,2:4;5:4;7:2;112:1;119:4;120:4;121:3;140:1;184:1;235:2;1071:1;1080:1;1086:4;1097:2;1120:4;1121:4;1152:4;1182:3;1198:3;1213:1;1227:4;1231:1;1246:2,Dragapult ex,Dragapult ex
88739802da194717,5:2;13:1;19:4;66:2;140:1;305:3;741:4;742:4;743:4;1079:3;1081:4;1086:4;1097:1;1129:1;1146:1;1152:4;1182:3;1184:1;1197:3;1225:4;1231:4;1246:2,Fezandipiti ex,Fezandipiti ex
888826866a5bccdd,1:1;11:4;14:3;18:4;20:2;117:1;344:4;345:3;756:2;1086:2;1121:3;1122:4;1123:1;1147:4;1159:1;1177:1;1182:4;1187:1;1194:2;1197:1;1219:4;1225:2;1227:4;1242:1;1257:1,Mega Kangaskhan ex,Mega Kangaskhan ex
8907612d396f895a,7:15;112:4;646:4;647:2;648:4;649:2;1079:4;1086:4;1097:2;1152:2;1159:1;1197:4;1202:2;1227:4;1231:4;1259:2,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
890af7220ecf499d,8:13;169:4;190:4;666:4;1097:4;1121:4;1122:4;1147:2;1152:4;1159:1;1182:1;1185:4;1197:3;1227:4;1244:4,UNLABELED_CLUSTER_02,Archaludon ex
8945c20fc38af9f1,1:8;15:4;400:4;401:4;414:2;431:2;434:2;1086:1;1094:3;1097:2;1121:2;1134:4;1152:4;1159:1;1175:2;1216:4;1218:2;1219:1;1220:2;1227:3;1264:3,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex
898f15c46cf94538,6:12;673:3;674:3;675:2;676:2;677:4;678:4;1097:2;1102:2;1123:2;1141:4;1142:4;1152:3;1159:1;1182:2;1213:2;1227:4;1229:2;1252:2,Mega Lucario ex,Mega Lucario ex
89c3e2c479a23d14,2:4;5:4;7:2;112:2;119:4;120:4;121:3;140:1;235:2;1071:2;1080:1;1086:4;1097:2;1120:4;1121:4;1152:4;1182:3;1198:3;1227:4;1231:1;1246:2,Dragapult ex,Dragapult ex
8b02f194cdf581d4,1:16;11:4;14:4;18:4;344:4;345:4;1086:4;1122:2;1147:4;1159:1;1212:4;1227:4;1235:4;1264:1,UNLABELED_CLUSTER_06,Crustle / Dwebble
8be72bbfa0bafaff,6:11;20:4;675:2;676:3;677:4;678:4;1102:4;1123:2;1141:4;1142:4;1152:4;1159:1;1192:3;1197:2;1227:4;1229:4,Mega Lucario ex,Mega Lucario ex
8be9c7c4fe9d0254,11:4;13:1;19:4;66:3;304:2;305:3;311:1;878:4;879:3;1086:4;1115:4;1122:3;1129:1;1152:4;1171:4;1182:3;1225:4;1227:4;1255:4,UNLABELED_CLUSTER_22,Dudunsparce / Dunsparce / Hop's Phantump / Hop's Trevenant / Hop’s Cramorant / Hop’s Snorlax
8c6a91def4dd5f6c,5:4;9:2;19:4;115:2;140:1;144:2;162:4;163:4;183:2;184:2;224:2;756:2;1071:1;1092:1;1097:3;1121:4;1146:3;1152:4;1168:1;1188:4;1227:4;1248:4,Mega Kangaskhan ex,Mega Kangaskhan ex
8ce08ead92022fde,1:7;15:4;400:4;401:4;414:2;431:2;434:3;1080:1;1086:1;1094:3;1121:2;1134:4;1152:4;1216:4;1218:3;1220:4;1227:4;1264:4,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex
8d8af3b7021430ef,5:4;13:1;19:4;66:3;305:4;741:4;742:4;743:4;1079:4;1081:4;1086:4;1097:3;1129:2;1152:4;1182:2;1184:1;1225:4;1231:4,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
8da9c9d12374effd,5:3;19:4;66:3;140:1;305:3;741:4;742:4;743:4;1079:3;1081:4;1086:4;1097:1;1129:1;1152:4;1156:1;1182:3;1184:1;1197:3;1225:3;1231:4;1247:1;1266:1,Fezandipiti ex,Fezandipiti ex
8e44b412c21c5dfa,5:3;19:4;66:4;305:4;741:4;742:4;743:4;1079:4;1081:3;1086:4;1097:3;1129:1;1152:2;1159:1;1182:4;1197:1;1225:4;1227:1;1231:4;1264:1,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
8e69a0e7db2dd8a7,6:12;673:2;674:2;675:2;676:3;677:4;678:4;1102:4;1123:3;1141:4;1142:4;1152:4;1159:1;1182:2;1192:4;1227:4;1252:1,Mega Lucario ex,Mega Lucario ex
8e82656e634ac2da,8:14;57:1;169:4;190:4;1097:4;1121:4;1122:4;1152:4;1159:1;1182:4;1192:4;1213:4;1227:4;1244:4,UNLABELED_CLUSTER_02,Archaludon ex
8f4c6902beadfd10,5:1;13:1;19:4;66:3;140:1;142:1;222:1;305:3;343:1;521:1;741:4;742:4;743:3;1079:3;1081:2;1086:4;1097:1;1129:1;1152:4;1156:1;1161:1;1174:1;1182:2;1184:1;1225:3;1231:4;1266:4,Fezandipiti ex,Fezandipiti ex
8ff1e185fabb8099,5:4;16:4;19:4;164:4;343:1;689:2;1086:4;1097:4;1120:4;1122:4;1152:4;1182:4;1194:4;1197:4;1227:4;1228:4;1247:1,UNLABELED_CLUSTER_14,Comfey / Shaymin / Yveltal
9009f46efe8e7721,5:3;19:4;66:3;305:4;741:4;742:4;743:4;1079:4;1080:1;1081:4;1086:4;1097:3;1129:1;1146:1;1152:4;1182:2;1203:1;1225:4;1231:4;1266:1,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
902b00d2b6f713c2,5:3;19:4;65:4;66:4;741:4;742:4;743:4;1079:4;1081:3;1086:4;1097:3;1129:1;1152:2;1159:1;1182:4;1197:1;1225:4;1227:1;1231:4;1264:1,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
9043e889671bc0f6,3:8;6:1;117:1;414:2;666:2;860:3;861:3;1030:3;1031:3;1086:4;1121:2;1122:3;1145:3;1159:1;1182:2;1189:1;1197:2;1224:1;1225:3;1227:4;1229:4;1262:4,UNLABELED_CLUSTER_12,Cornerstone Mask Ogerpon ex / Mega Froslass ex / Mega Starmie ex
90c1a3f3163f9edd,5:2;13:1;19:4;66:2;305:3;741:4;742:4;743:4;1079:4;1081:3;1086:4;1097:2;1129:1;1152:4;1156:2;1182:2;1184:2;1225:4;1231:4;1264:4,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
910dcaefeb77a2f0,7:10;66:3;112:3;140:1;235:1;305:3;646:4;647:2;648:4;689:1;1079:4;1086:4;1137:1;1152:4;1159:1;1182:2;1197:1;1227:4;1231:3;1259:3;1260:1,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
93554da5c89db39a,6:1;11:4;14:4;18:4;117:1;344:3;345:3;414:1;756:4;1086:2;1120:4;1121:1;1122:3;1123:1;1147:4;1159:1;1182:4;1186:1;1190:1;1197:1;1212:1;1219:4;1225:2;1227:4;1257:1,Mega Kangaskhan ex,Mega Kangaskhan ex
948b0508c38b60ba,11:4;12:1;19:4;65:2;66:1;304:2;878:4;879:3;1086:4;1097:4;1115:4;1122:4;1152:3;1171:4;1182:3;1194:3;1210:3;1227:3;1255:4,UNLABELED_CLUSTER_05,Dudunsparce / Dunsparce / Hop's Phantump / Hop's Trevenant / Hop’s Snorlax
94a74a2b69d27207,5:3;13:1;19:4;66:2;142:1;305:3;741:4;742:4;743:3;1079:3;1081:3;1086:4;1097:1;1129:2;1146:1;1152:4;1156:3;1182:2;1225:4;1231:4;1264:4,UNLABELED_CLUSTER_59,Abra / Alakazam / Dudunsparce / Dunsparce / Genesect / Kadabra
94d15b6068715910,15:4;17:4;414:1;463:4;473:2;474:1;891:4;1077:4;1097:3;1109:1;1134:4;1152:4;1174:1;1216:4;1217:4;1218:4;1219:4;1220:4;1257:3,UNLABELED_CLUSTER_36,Team Rocket's Articuno / Team Rocket's Honchkrow / Team Rocket's Murkrow / Team Rocket's Porygon / Team Rocket's Porygon2
94f469280059e654,5:3;13:1;19:4;66:3;140:1;305:3;741:4;742:4;743:4;1079:3;1081:3;1086:4;1097:2;1129:1;1152:4;1182:3;1184:1;1197:2;1225:4;1231:4;1264:2,Fezandipiti ex,Fezandipiti ex
95af6e29bfb80f8c,1:12;96:4;140:1;235:1;402:2;403:2;404:2;708:2;709:2;710:2;1071:2;1080:1;1094:4;1097:1;1121:4;1152:2;1174:1;1182:2;1184:1;1213:1;1227:4;1231:3;1261:4,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex
95cf523ef7febb46,6:13;673:3;674:3;675:2;676:3;677:4;678:4;1102:4;1123:3;1141:2;1142:3;1152:4;1159:1;1182:2;1192:4;1213:1;1227:2;1252:2,Mega Lucario ex,Mega Lucario ex
9726a91cb9cdbd95,7:10;66:2;112:4;117:2;305:3;646:4;647:3;648:4;649:1;1079:4;1086:4;1097:1;1152:4;1159:1;1197:1;1213:1;1227:4;1231:3;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
975a7d1f164387d5,3:8;6:1;17:4;117:1;666:4;1030:3;1031:3;1086:4;1097:2;1120:2;1121:1;1122:4;1145:4;1159:1;1182:1;1189:4;1197:1;1223:2;1225:2;1227:4;1229:4,UNLABELED_CLUSTER_43,Cornerstone Mask Ogerpon ex / Mega Starmie ex
98df4170353e7c8e,5:3;13:1;19:4;66:3;305:4;741:4;742:4;743:4;1079:4;1081:4;1086:4;1097:3;1129:1;1152:4;1182:3;1184:1;1197:1;1225:4;1231:4,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
98ecdbce8bd61a0f,8:17;57:1;169:4;190:4;666:4;1097:3;1121:4;1122:4;1147:3;1152:3;1159:1;1185:4;1197:2;1227:4;1244:2,UNLABELED_CLUSTER_02,Archaludon ex
9908e937128aa33b,11:4;12:1;19:4;65:4;66:4;304:3;878:4;879:4;1086:1;1097:4;1102:4;1115:4;1122:4;1152:2;1171:4;1210:1;1227:4;1255:4,UNLABELED_CLUSTER_05,Dudunsparce / Dunsparce / Hop's Phantump / Hop's Trevenant / Hop’s Snorlax
995f93195aa795aa,1:1;11:4;14:3;18:4;20:4;117:1;344:4;345:4;756:3;1086:4;1087:1;1121:2;1122:4;1123:1;1147:4;1159:1;1187:2;1197:3;1225:4;1227:4;1264:2,Mega Kangaskhan ex,Mega Kangaskhan ex
999a5669c80f5ad1,1:4;2:8;18:4;344:4;345:4;352:4;353:4;354:4;1079:2;1121:3;1147:2;1152:2;1159:1;1182:3;1192:2;1215:4;1227:4;1264:1,UNLABELED_CLUSTER_17,Crustle / Dwebble / Ethan's Cyndaquil / Ethan's Quilava / Ethan's Typhlosion
99ee137d28bac0f3,1:19;11:4;14:4;18:4;344:4;345:4;1086:4;1147:4;1159:1;1212:4;1227:4;1235:2;1264:2,UNLABELED_CLUSTER_06,Crustle / Dwebble
9a800fb2e1b7d966,7:9;104:2;112:4;646:4;647:3;648:3;860:2;1079:3;1080:1;1086:4;1097:3;1152:4;1161:2;1182:2;1197:1;1219:4;1227:4;1231:1;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
9a8414bc1605d25a,6:3;10:1;20:4;341:4;342:4;379:4;380:4;381:3;387:1;1086:3;1097:1;1141:1;1142:4;1152:4;1173:3;1182:4;1213:3;1219:1;1225:2;1227:4;1256:2,Cynthia's Garchomp ex,Cynthia's Garchomp ex
9b0067512e7461eb,5:2;13:1;19:4;65:3;66:2;140:1;214:1;343:1;741:4;742:4;743:3;959:1;1079:4;1081:2;1086:4;1097:1;1129:1;1146:1;1152:4;1156:2;1182:3;1184:1;1225:4;1231:4;1264:2,Fezandipiti ex,Fezandipiti ex
9c8099036f7d7f16,5:4;19:4;97:3;98:3;164:4;343:1;494:2;1079:1;1081:1;1086:4;1097:2;1119:2;1120:2;1123:1;1152:4;1166:2;1182:3;1186:2;1197:3;1225:3;1227:4;1231:1;1247:1;1264:3,UNLABELED_CLUSTER_11,Chandelure / Comfey / Lampent / Litwick / Shaymin
9c9bdd6f955942f8,1:12;2:7;11:2;14:2;18:4;344:4;345:4;663:3;1086:4;1147:3;1152:4;1159:1;1212:2;1227:4;1235:4,UNLABELED_CLUSTER_52,Crustle / Dwebble / Volcanion
9cf95f0d27401a58,2:4;5:4;119:4;120:4;121:3;140:1;184:1;235:2;1071:2;1079:4;1080:1;1086:4;1097:2;1121:4;1152:4;1182:4;1198:4;1210:2;1227:4;1256:2,Dragapult ex,Dragapult ex
9d1dad39ec641aa0,6:10;20:3;675:3;676:3;677:4;678:4;1102:4;1123:3;1141:4;1142:4;1152:4;1159:1;1182:2;1192:3;1197:2;1227:4;1229:2,Mega Lucario ex,Mega Lucario ex
9d6219ef6950f794,1:14;96:4;140:1;235:1;402:2;403:2;404:2;708:2;709:2;710:2;1071:2;1080:1;1094:4;1116:1;1121:4;1152:2;1182:2;1184:1;1213:1;1227:4;1231:2;1261:4,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex
9dfcab39e3ed21bf,1:13;92:2;93:2;96:4;140:1;150:2;709:2;710:2;917:2;920:2;1071:2;1080:1;1094:4;1097:2;1121:4;1152:1;1182:2;1184:1;1197:2;1227:4;1231:1;1261:4,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex
9e2749ec691d6925,2:3;5:4;7:3;66:1;112:2;119:4;120:4;121:3;140:1;235:1;305:1;1071:1;1080:1;1086:4;1097:2;1120:4;1121:4;1152:4;1182:3;1198:3;1213:1;1227:4;1260:2,Dragapult ex,Dragapult ex
9e430faa7c831500,5:2;13:1;19:4;66:3;245:1;305:3;343:1;741:4;742:4;743:3;1079:4;1081:4;1086:4;1097:2;1129:1;1152:4;1182:3;1184:2;1197:1;1225:4;1231:4;1264:1,UNLABELED_CLUSTER_08,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra / Shaymin
9e806ea24e98166b,5:3;13:1;19:4;65:4;66:4;741:4;742:4;743:4;1079:3;1086:4;1097:2;1129:2;1146:1;1152:4;1182:3;1184:1;1225:4;1231:4;1264:4,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
9f7b10daf7dc00ca,5:3;19:4;65:4;66:4;741:4;742:4;743:3;1079:3;1081:4;1086:4;1097:1;1129:1;1152:4;1159:1;1182:3;1184:1;1225:4;1231:4;1264:4,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
a033289729234cd2,5:2;13:1;19:4;66:2;142:1;305:3;343:1;741:4;742:4;743:3;1079:3;1081:3;1086:4;1129:2;1152:4;1156:1;1174:2;1182:2;1184:1;1197:1;1225:4;1231:4;1266:4,UNLABELED_CLUSTER_23,Abra / Alakazam / Dudunsparce / Dunsparce / Genesect / Kadabra / Shaymin
a08c00547af63ae9,5:2;13:1;19:4;65:1;66:2;140:1;305:2;343:1;741:4;742:4;743:3;1079:3;1081:4;1086:4;1097:1;1129:1;1152:4;1156:1;1174:1;1182:3;1184:2;1225:4;1231:4;1266:3,Fezandipiti ex,Fezandipiti ex
a1e9ec76aecc4e58,7:9;104:2;112:4;235:1;414:1;646:4;647:2;648:3;860:2;1079:4;1080:1;1086:4;1097:2;1122:2;1152:4;1174:1;1182:2;1219:4;1227:4;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
a27827186fbb722b,2:3;3:2;5:5;31:2;108:2;140:2;184:4;272:4;414:2;756:4;1071:4;1088:1;1102:4;1121:3;1146:4;1172:2;1182:3;1198:4;1205:1;1250:4,Mega Kangaskhan ex,Mega Kangaskhan ex
a2a92c0b83d4b6c5,1:8;15:4;400:4;401:4;414:2;431:2;434:2;464:1;1094:3;1121:1;1134:4;1152:4;1159:1;1175:1;1197:1;1216:4;1217:1;1218:3;1220:4;1225:2;1227:1;1257:3,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex
a303839777316bee,7:10;104:2;112:4;646:4;647:3;648:3;860:2;1079:4;1080:1;1086:4;1097:3;1122:1;1152:4;1182:2;1219:4;1227:4;1231:1;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
a38180053506b20f,5:3;19:4;65:4;66:4;741:4;742:4;743:4;1079:4;1081:3;1086:4;1097:3;1129:1;1152:4;1159:1;1182:2;1197:2;1225:4;1227:1;1231:4,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
a3f1d2935659226e,6:14;673:2;674:2;675:2;676:3;677:4;678:4;1102:4;1123:2;1141:4;1142:4;1152:4;1159:1;1182:2;1192:3;1227:4;1252:1,Mega Lucario ex,Mega Lucario ex
a52543fc87a97ef2,8:13;57:2;169:4;190:4;1097:4;1121:4;1122:4;1123:2;1152:4;1159:1;1182:4;1192:4;1213:4;1227:4;1244:2,UNLABELED_CLUSTER_02,Archaludon ex
a5437fdb9a42f891,6:13;673:2;674:2;675:2;676:3;677:3;678:4;1102:4;1123:2;1141:4;1142:4;1152:4;1159:1;1182:2;1192:3;1197:1;1227:4;1252:2,Mega Lucario ex,Mega Lucario ex
a60edec4f2dfc3e5,1:8;15:4;400:4;401:4;414:2;431:2;434:3;1086:2;1094:3;1121:1;1134:4;1152:4;1159:1;1175:1;1216:3;1217:1;1218:3;1220:4;1227:3;1257:3,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex
a61ad8dc4eb8b1d6,5:4;19:4;66:4;305:4;741:4;742:4;743:4;1079:4;1081:4;1086:4;1097:2;1129:2;1152:4;1156:2;1182:2;1184:1;1225:3;1231:4,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
a6441a73d162c977,3:11;860:4;861:4;1030:4;1031:4;1086:4;1120:4;1122:4;1152:4;1159:1;1189:4;1206:4;1227:4;1229:4,UNLABELED_CLUSTER_07,Mega Froslass ex / Mega Starmie ex
a6449dd6b7ace502,6:4;20:4;341:4;342:3;379:4;380:4;381:3;387:2;1080:1;1086:4;1097:2;1122:1;1142:4;1152:4;1173:3;1182:2;1197:2;1225:3;1227:4;1261:2,Cynthia's Garchomp ex,Cynthia's Garchomp ex
a75a8d5778834ad9,11:4;19:4;304:2;309:1;310:1;311:1;343:1;878:4;879:4;1092:1;1097:3;1115:2;1121:1;1122:3;1123:1;1152:4;1171:4;1174:1;1182:3;1193:2;1209:1;1219:4;1227:4;1255:4,UNLABELED_CLUSTER_39,Hop's Phantump / Hop's Trevenant / Hop’s Cramorant / Hop’s Dubwool / Hop’s Snorlax / Hop’s Wooloo / Shaymin
a77981dc1b5cc27c,1:12;96:4;140:1;235:1;402:2;403:2;404:2;708:2;709:2;710:2;920:1;1071:2;1080:1;1094:4;1097:1;1116:1;1121:4;1152:1;1182:2;1184:1;1213:1;1227:4;1231:3;1261:4,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex
a7d5394d86394bcd,7:10;104:2;112:4;646:4;647:2;648:3;860:2;1079:3;1080:1;1086:4;1097:3;1122:1;1137:1;1152:4;1182:2;1213:1;1219:4;1227:4;1231:1;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
a7ecb399eff72c6a,5:3;13:1;19:4;65:4;66:3;741:4;742:4;743:4;1079:3;1081:3;1086:4;1097:3;1137:1;1152:4;1182:3;1197:1;1225:4;1231:4;1264:3,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
a847f32547a773fd,11:4;12:1;19:4;65:4;66:3;304:2;878:4;879:3;1086:4;1097:3;1115:3;1122:4;1152:4;1171:4;1182:2;1194:2;1210:1;1227:4;1255:4,UNLABELED_CLUSTER_05,Dudunsparce / Dunsparce / Hop's Phantump / Hop's Trevenant / Hop’s Snorlax
a88ac606b2d71a36,3:6;117:1;414:1;506:4;1081:4;1086:2;1097:3;1119:3;1120:4;1122:4;1123:1;1137:1;1152:2;1166:3;1182:4;1194:2;1197:2;1219:4;1227:4;1247:1;1256:2;1264:2,UNLABELED_CLUSTER_04,Cornerstone Mask Ogerpon ex
aa0e3183d195e2d3,7:9;141:1;257:1;258:1;292:4;293:4;303:2;848:1;849:1;906:1;1086:4;1097:2;1113:4;1121:3;1152:4;1158:1;1182:3;1205:3;1211:2;1213:2;1227:4;1253:2;1256:1,Mega Lopunny ex,Mega Lopunny ex
aa2398e69a3549ad,3:9;17:4;666:4;1030:3;1031:3;1086:4;1097:2;1120:4;1121:1;1122:4;1145:4;1159:1;1182:1;1189:4;1223:2;1225:2;1227:4;1229:4,UNLABELED_CLUSTER_03,Mega Starmie ex
aa2fdb668e14e9c4,11:4;13:1;19:4;66:3;304:2;305:3;311:2;878:4;879:3;1086:4;1115:4;1122:3;1123:1;1152:4;1171:4;1182:3;1225:3;1227:4;1255:4,UNLABELED_CLUSTER_22,Dudunsparce / Dunsparce / Hop's Phantump / Hop's Trevenant / Hop’s Cramorant / Hop’s Snorlax
aa4a785fce84445d,11:4;19:4;304:2;311:3;878:4;879:4;1092:1;1097:2;1115:4;1122:4;1134:4;1152:2;1171:4;1182:2;1194:1;1197:1;1219:4;1225:2;1227:4;1255:4,UNLABELED_CLUSTER_10,Hop's Phantump / Hop's Trevenant / Hop’s Cramorant / Hop’s Snorlax
abf375974152bc4e,1:5;73:1;74:1;89:4;90:4;92:4;93:4;343:1;1086:4;1092:1;1094:4;1097:2;1123:1;1152:4;1174:2;1175:2;1182:2;1184:1;1191:2;1211:1;1227:4;1231:2;1245:4,UNLABELED_CLUSTER_09,Applin / Dipplin / Grookey / Rabsca / Rellor / Shaymin / Thwackey
ac5c7f212a5dd251,8:13;57:2;169:4;190:4;666:4;1097:4;1121:4;1122:3;1147:2;1152:4;1159:1;1182:1;1185:4;1197:2;1227:4;1244:4,UNLABELED_CLUSTER_02,Archaludon ex
ac9855a643a150ea,3:8;6:1;117:1;666:2;860:3;861:3;1030:3;1031:3;1086:4;1087:2;1121:2;1122:3;1145:3;1159:1;1182:2;1197:2;1213:2;1225:3;1227:4;1229:4;1262:4,UNLABELED_CLUSTER_12,Cornerstone Mask Ogerpon ex / Mega Froslass ex / Mega Starmie ex
ad9eb15621c47305,3:9;11:1;12:1;17:1;860:4;861:3;1030:4;1031:3;1086:4;1097:1;1119:4;1122:3;1123:2;1145:2;1182:2;1189:4;1211:1;1225:2;1227:4;1229:3;1252:2,UNLABELED_CLUSTER_07,Mega Froslass ex / Mega Starmie ex
ae0a52064d430013,7:11;66:2;112:4;305:3;646:4;647:3;648:3;649:1;1079:3;1086:4;1097:2;1139:1;1152:4;1159:1;1197:2;1227:4;1231:4;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
ae0d14ce9fa3b86f,5:4;13:1;19:4;66:3;305:4;741:4;742:4;743:4;1079:4;1081:4;1086:4;1097:3;1129:1;1152:4;1182:2;1184:1;1225:4;1231:4;1264:1,UNLABELED_CLUSTER_01,Abra / Alakazam / Dudunsparce / Dunsparce / Kadabra
afaa4ac744b28ee5,7:10;104:2;112:4;646:4;647:3;648:3;860:2;1079:3;1080:1;1086:4;1097:3;1152:4;1161:2;1182:2;1206:1;1219:4;1227:4;1259:4,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex
afdee5230b0c5b97,5:2;13:1;19:4;66:2;140:1;305:4;343:1;741:4;742:4;743:4;1079:3;1081:4;1086:4;1097:1;1129:1;1152:4;1182:3;1184:1;1197:3;1225:3;1231:4;1266:2,Fezandipiti ex,Fezandipiti ex
b034cc9d268c1961,3:7;6:1;117:1;414:2;666:2;860:3;861:3;1030:3;1031:3;1086:4;1118:1;1121:3;1122:3;1145:3;1159:1;1182:2;1189:1;1197:2;1225:3;1227:4;1229:4;1262:4,UNLABELED_CLUSTER_12,Cornerstone Mask Ogerpon ex / Mega Froslass ex / Mega Starmie ex
