deck_hash,label,cluster_id,games,share_pct,wins,losses,win_rate,wilson_lo,wilson_hi,first_player_win_rate,second_player_win_rate,avg_player_rating_inferred,avg_opponent_rating_inferred,avg_game_length,confidence
b7d26f5c7d715607,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1087.2,1036.5,28.0,INSUFFICIENT
20627125ffab9207,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1061.6,983.9,177.0,INSUFFICIENT
1f8703b476d6d38a,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1048.6,1023.4,158.0,INSUFFICIENT
1e58a553d59975a3,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1111.5,1183.2,186.0,INSUFFICIENT
1d74e3b00be01a64,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1061.0,1068.3,196.0,INSUFFICIENT
1d4926b966aa2486,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1187.1,1004.3,99.0,INSUFFICIENT
1d1ce49f8102bb10,UNLABELED,UNLABELED_CLUSTER_72,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1031.6,1082.3,158.0,INSUFFICIENT
1b96d77f991ff5b1,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,987.1,1024.9,123.0,INSUFFICIENT
1aab0237a6569b2c,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1099.8,1045.2,129.0,INSUFFICIENT
1a151591a6ec4386,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,0,1,0.0,0.0,0.7935,,0.0,971.8,929.9,42.0,INSUFFICIENT
b76538df393ecad6,Mega Lucario ex,Mega Lucario ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1030.2,968.0,134.0,INSUFFICIENT
be3a8e357b9439ff,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1121.4,980.0,143.0,INSUFFICIENT
bb394cfcc536b3c2,UNLABELED,UNLABELED_CLUSTER_04,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1057.3,988.7,192.0,INSUFFICIENT
bb2d316213f97f70,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,1,0,1.0,0.2065,1.0,1.0,,962.5,965.1,112.0,INSUFFICIENT
619c4f503791d5d8,UNLABELED,UNLABELED_CLUSTER_48,1,0.014,1,0,1.0,0.2065,1.0,1.0,,889.1,908.5,101.0,INSUFFICIENT
60c3e5ab24904782,Dragapult ex,Dragapult ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,972.0,952.6,164.0,INSUFFICIENT
608037127de0670f,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,986.4,911.0,182.0,INSUFFICIENT
5f973872992c4b08,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1104.3,1173.5,21.0,INSUFFICIENT
5f5f62912ed0d081,Mega Lucario ex,Mega Lucario ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,965.0,967.9,179.0,INSUFFICIENT
5dc2661b39f914a2,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1029.7,1026.3,156.0,INSUFFICIENT
5d6516d5aaf4c75d,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1008.5,1016.6,144.0,INSUFFICIENT
5bbe78c7df6a16a2,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,909.8,862.4,142.0,INSUFFICIENT
59c1b32644e6d6e9,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1078.0,1018.2,114.0,INSUFFICIENT
598876e4552e2f81,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1011.0,1070.5,143.0,INSUFFICIENT
5970215cd0f6968c,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1024.5,1054.8,115.0,INSUFFICIENT
596d814be92eab55,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1160.7,1152.6,150.0,INSUFFICIENT
593615e603566f8f,UNLABELED,UNLABELED_CLUSTER_03,1,0.014,1,0,1.0,0.2065,1.0,1.0,,966.3,942.5,174.0,INSUFFICIENT
c8e3597d524a0e79,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1094.1,1172.2,127.0,INSUFFICIENT
c8c1bf9764932d8d,UNLABELED,UNLABELED_CLUSTER_06,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1077.1,1161.2,183.0,INSUFFICIENT
c80ecfa9fa17df43,Mega Lucario ex,Mega Lucario ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1140.1,1131.9,159.0,INSUFFICIENT
c7bb3c9d30cf02de,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1052.5,1076.7,62.0,INSUFFICIENT
c7200b56dc7c4c6f,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1042.6,1097.1,108.0,INSUFFICIENT
c7178b65df7faade,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1037.8,1123.9,256.0,INSUFFICIENT
c6fb751bd0d1b301,UNLABELED,UNLABELED_CLUSTER_20,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1036.7,1081.6,111.0,INSUFFICIENT
c62b983d72cc9030,UNLABELED,UNLABELED_CLUSTER_35,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1197.9,1179.4,129.0,INSUFFICIENT
c61a10379c017038,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1050.1,930.0,130.0,INSUFFICIENT
c32b0ee23a53e88a,UNLABELED,UNLABELED_CLUSTER_06,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1019.4,870.9,83.0,INSUFFICIENT
c2ee4dbcdf7ec7e4,UNLABELED,UNLABELED_CLUSTER_28,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1061.2,1052.3,77.0,INSUFFICIENT
c2e2a1d6f6290e71,Dragapult ex,Dragapult ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1007.1,1069.6,164.0,INSUFFICIENT
c1a4aa00d710cc27,Dragapult ex,Dragapult ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1003.2,1095.0,111.0,INSUFFICIENT
bfe17f933d600385,UNLABELED,UNLABELED_CLUSTER_35,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1076.4,1162.5,129.0,INSUFFICIENT
bfb8a7a58fcd4295,Cynthia's Garchomp ex,Cynthia's Garchomp ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1101.9,1065.7,185.0,INSUFFICIENT
bf935b4da2e041b7,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1162.5,1076.4,129.0,INSUFFICIENT
c9eba9795f3be059,UNLABELED,UNLABELED_CLUSTER_06,1,0.014,0,1,0.0,0.0,0.7935,,0.0,913.5,1052.2,68.0,INSUFFICIENT
1780347646b3b151,UNLABELED,UNLABELED_CLUSTER_47,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1039.3,1119.5,118.0,INSUFFICIENT
16545c60396b882b,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1023.0,1170.2,147.0,INSUFFICIENT
56e7f229dce76854,UNLABELED,UNLABELED_CLUSTER_04,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1061.7,1067.4,105.0,INSUFFICIENT
54a3f4c2301cdbd5,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1016.2,977.8,190.0,INSUFFICIENT
543ca4bbd0093585,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1107.8,1164.5,128.0,INSUFFICIENT
5386aba595f8d879,Dragapult ex,Dragapult ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1051.8,1093.2,176.0,INSUFFICIENT
51b56fb88dab93cf,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,989.5,1036.0,323.0,INSUFFICIENT
3c825a3abd501753,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1047.1,1040.5,25.0,INSUFFICIENT
3c6df30f8a7a9ba8,Cynthia's Garchomp ex,Cynthia's Garchomp ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1042.9,1079.1,187.0,INSUFFICIENT
3c623d17a29ea8c0,UNLABELED,UNLABELED_CLUSTER_07,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1104.1,1044.3,115.0,INSUFFICIENT
16122d69e068716f,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1039.2,1122.8,176.0,INSUFFICIENT
15b2a18ec6e238e1,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1164.7,1206.1,165.0,INSUFFICIENT
157ad0f02530292c,Mega Abomasnow ex,Mega Abomasnow ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,797.5,662.4,134.0,INSUFFICIENT
c9a5452977af0b41,UNLABELED,UNLABELED_CLUSTER_69,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1094.3,1069.5,84.0,INSUFFICIENT
c9917240e9bd8067,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1027.4,1141.1,182.0,INSUFFICIENT
49c73af4f8ad03d9,UNLABELED,UNLABELED_CLUSTER_67,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1011.3,1133.2,145.0,INSUFFICIENT
d5cacb6709e59f7a,Dragapult ex,Dragapult ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1060.6,1150.9,211.0,INSUFFICIENT
d5a00cd9fec5560e,Mega Lucario ex,Mega Lucario ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1065.1,1106.0,209.0,INSUFFICIENT
d4a88fa6447152fe,Dragapult ex,Dragapult ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1084.3,1097.4,160.0,INSUFFICIENT
d3d944ac94530cb6,UNLABELED,UNLABELED_CLUSTER_05,1,0.014,1,0,1.0,0.2065,1.0,,1.0,971.1,1121.2,134.0,INSUFFICIENT
d28a5e94534aae0c,UNLABELED,UNLABELED_CLUSTER_29,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1146.4,1194.9,161.0,INSUFFICIENT
d253f23f46f8b4ba,UNLABELED,UNLABELED_CLUSTER_32,1,0.014,1,0,1.0,0.2065,1.0,1.0,,988.8,1027.7,127.0,INSUFFICIENT
d17ff875cf148c46,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,986.7,832.7,122.0,INSUFFICIENT
cf6d10eb0b2ec055,UNLABELED,UNLABELED_CLUSTER_29,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1025.4,1124.7,156.0,INSUFFICIENT
cf3a7feaf2e07bff,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1014.0,1089.3,148.0,INSUFFICIENT
cf0f955995a47140,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1003.6,1013.0,48.0,INSUFFICIENT
ccd41f8554b530ab,UNLABELED,UNLABELED_CLUSTER_07,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1090.3,1023.7,36.0,INSUFFICIENT
cc84b1b9f1e05949,Dragapult ex,Dragapult ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1066.6,1018.5,291.0,INSUFFICIENT
cb942fc9fc700141,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1009.8,1022.8,161.0,INSUFFICIENT
cad0e42d5a0a29dd,Dragapult ex,Dragapult ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,962.4,1030.4,158.0,INSUFFICIENT
ca8556aeaedd5e09,UNLABELED,UNLABELED_CLUSTER_16,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1071.0,1107.9,242.0,INSUFFICIENT
d7849c79633b5627,UNLABELED,UNLABELED_CLUSTER_19,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1009.2,1072.1,141.0,INSUFFICIENT
d618f01afde0c0c5,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1077.6,1095.3,144.0,INSUFFICIENT
3b336973fe7b01c6,Dragapult ex,Dragapult ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,885.7,776.8,162.0,INSUFFICIENT
3aff49e27d78ff81,Dragapult ex,Dragapult ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,459.8,677.3,22.0,INSUFFICIENT
3a7349781963f0b1,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,960.4,1011.8,144.0,INSUFFICIENT
38fa8a4262f5f9e0,UNLABELED,UNLABELED_CLUSTER_18,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1088.7,1041.4,146.0,INSUFFICIENT
37fca0625bdfcba0,Cynthia's Garchomp ex,Cynthia's Garchomp ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1103.6,1030.7,124.0,INSUFFICIENT
37f128dd13a7fe6c,Mega Lucario ex,Mega Lucario ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1029.6,1051.7,154.0,INSUFFICIENT
50bffd8b08d6667c,UNLABELED,UNLABELED_CLUSTER_03,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1026.2,1117.5,71.0,INSUFFICIENT
4c938c6bf506dfd6,UNLABELED,UNLABELED_CLUSTER_50,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1031.2,1086.8,141.0,INSUFFICIENT
4c5a6821e863e617,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1010.9,1036.4,151.0,INSUFFICIENT
4ae75c6f572cbf5a,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1002.5,1025.1,127.0,INSUFFICIENT
4a4c8fdc31bc148f,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1028.9,1105.8,147.0,INSUFFICIENT
4a4bdaa4cc799960,Dragapult ex,Dragapult ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1135.7,1177.6,108.0,INSUFFICIENT
4a12527f6d92c9a2,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1009.0,1082.7,205.0,INSUFFICIENT
49d41435c571ef3d,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,806.9,694.9,166.0,INSUFFICIENT
e06df914d47f033e,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1047.1,1120.7,203.0,INSUFFICIENT
dfc731fac71f26f1,UNLABELED,UNLABELED_CLUSTER_19,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1198.5,1150.4,101.0,INSUFFICIENT
dcdb898bf51e0fb7,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1076.7,996.2,84.0,INSUFFICIENT
dc762c6de252f8b4,Mega Lopunny ex,Mega Lopunny ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1111.5,1070.1,168.0,INSUFFICIENT
dc00190f2a5ba462,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1108.2,1019.9,142.0,INSUFFICIENT
dbfc1ba8fdabeb39,UNLABELED,UNLABELED_CLUSTER_07,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1011.1,1039.4,197.0,INSUFFICIENT
11b0a2d81e5449a3,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1116.9,1160.5,193.0,INSUFFICIENT
11b04dcb725c356f,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1035.1,1110.7,215.0,INSUFFICIENT
11537082a1d27571,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1121.5,1243.7,226.0,INSUFFICIENT
104f0ed21c6e5b31,Mega Lopunny ex,Mega Lopunny ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1095.3,1071.5,215.0,INSUFFICIENT
102eedd09a52a911,Mega Lucario ex,Mega Lucario ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,998.1,1002.1,30.0,INSUFFICIENT
101254ad244275c0,UNLABELED,UNLABELED_CLUSTER_35,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1052.9,1142.2,200.0,INSUFFICIENT
0e7a9c48c0fbb1bb,UNLABELED,UNLABELED_CLUSTER_36,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1023.7,1090.3,36.0,INSUFFICIENT
d9022add08284118,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1002.7,1073.7,163.0,INSUFFICIENT
d818ad189e127a04,UNLABELED,UNLABELED_CLUSTER_26,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1159.1,1059.9,152.0,INSUFFICIENT
d787bd2fa5f6c5e3,UNLABELED,UNLABELED_CLUSTER_17,1,0.014,0,1,0.0,0.0,0.7935,0.0,,921.6,1049.8,160.0,INSUFFICIENT
e8cc78ff2aca77a9,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,695.7,763.6,63.0,INSUFFICIENT
e5766997074f72cb,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1117.5,1144.6,160.0,INSUFFICIENT
e51fedf968c4efda,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1198.4,1079.8,94.0,INSUFFICIENT
e4e79fcca78f4293,Mega Lucario ex,Mega Lucario ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,914.8,1015.4,153.0,INSUFFICIENT
e4aabd354cc35f91,Dragapult ex,Dragapult ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,988.8,994.4,168.0,INSUFFICIENT
e44a46bfcc0214e4,UNLABELED,UNLABELED_CLUSTER_21,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1030.2,1054.0,205.0,INSUFFICIENT
48dd52a2dbec2f58,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,725.8,648.7,36.0,INSUFFICIENT
48d55595933d4482,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,995.9,1022.0,135.0,INSUFFICIENT
48462cea7bb2adca,UNLABELED,UNLABELED_CLUSTER_49,1,0.014,1,0,1.0,0.2065,1.0,1.0,,870.9,765.4,67.0,INSUFFICIENT
46e13a8eb7e183af,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1111.2,1031.6,146.0,INSUFFICIENT
452f97ef2f4d3154,Mega Lopunny ex,Mega Lopunny ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1036.4,953.7,150.0,INSUFFICIENT
43a84eaf17fde18d,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1287.1,1165.0,151.0,INSUFFICIENT
438ae9574c66cf2b,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,977.6,1026.3,139.0,INSUFFICIENT
e2db90241152a724,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1210.5,1154.3,162.0,INSUFFICIENT
e219a37a1170ce98,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1001.8,1034.6,151.0,INSUFFICIENT
e13fd1ccc84b095d,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1116.9,1021.2,196.0,INSUFFICIENT
0069e1f158b8f95c,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,966.5,1047.5,155.0,INSUFFICIENT
ff6eff37c766e3c7,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1078.4,968.9,104.0,INSUFFICIENT
0155f6b15993e7a7,UNLABELED,UNLABELED_CLUSTER_05,1,0.014,1,0,1.0,0.2065,1.0,,1.0,891.0,721.3,35.0,INSUFFICIENT
fce93e7e9e521c17,UNLABELED,UNLABELED_CLUSTER_04,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1139.7,1185.5,145.0,INSUFFICIENT
00932bb6c7f7e12a,Mega Lopunny ex,Mega Lopunny ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1093.6,1080.1,152.0,INSUFFICIENT
f62466cb40363d5e,UNLABELED,UNLABELED_CLUSTER_06,1,0.014,0,1,0.0,0.0,0.7935,0.0,,591.2,707.8,25.0,INSUFFICIENT
f5c72d899ca8b632,Mega Lucario ex,Mega Lucario ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,592.6,675.8,52.0,INSUFFICIENT
086aae342648ca9e,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1089.3,1030.7,149.0,INSUFFICIENT
07ff69c74632b4c4,UNLABELED,UNLABELED_CLUSTER_55,1,0.014,1,0,1.0,0.2065,1.0,,1.0,797.7,686.4,96.0,INSUFFICIENT
0741acc7a0a81516,UNLABELED,UNLABELED_CLUSTER_60,1,0.014,0,1,0.0,0.0,0.7935,,0.0,992.0,969.5,231.0,INSUFFICIENT
06382fe8bcef5212,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,607.9,748.9,90.0,INSUFFICIENT
f12a75c0e5a5c261,UNLABELED,UNLABELED_CLUSTER_08,1,0.014,1,0,1.0,0.2065,1.0,,1.0,993.8,940.7,71.0,INSUFFICIENT
f106156986534f4a,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,662.4,797.5,134.0,INSUFFICIENT
ef1c3cb4eae26467,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1091.8,982.9,143.0,INSUFFICIENT
ef078dead3d0980e,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1064.0,1049.3,85.0,INSUFFICIENT
ed8af32e00d56c9a,UNLABELED,UNLABELED_CLUSTER_50,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1101.7,1059.4,123.0,INSUFFICIENT
f26c077f8702317c,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1119.5,1039.3,118.0,INSUFFICIENT
f2390a7e5d8e3c94,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1035.8,1064.3,153.0,INSUFFICIENT
f2361cdbad25851b,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,864.1,828.7,134.0,INSUFFICIENT
0d651d7ecc471d41,Mega Lucario ex,Mega Lucario ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,873.7,855.4,65.0,INSUFFICIENT
0d2a3e2649f24fb1,UNLABELED,UNLABELED_CLUSTER_66,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1142.8,1005.3,123.0,INSUFFICIENT
f8dc4ccd39e98d12,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1008.4,1136.6,145.0,INSUFFICIENT
f86ba61cccf3ccb1,UNLABELED,UNLABELED_CLUSTER_05,1,0.014,1,0,1.0,0.2065,1.0,,1.0,996.4,980.5,20.0,INSUFFICIENT
061e24144a6ce11a,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,988.8,1022.0,164.0,INSUFFICIENT
05eb715b17b613fe,Mega Lopunny ex,Mega Lopunny ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,986.0,990.6,202.0,INSUFFICIENT
05e63c3f2a7ecec1,UNLABELED,UNLABELED_CLUSTER_36,1,0.014,1,0,1.0,0.2065,1.0,,1.0,977.5,958.1,188.0,INSUFFICIENT
05d630ea10f7d16b,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1126.0,1008.5,81.0,INSUFFICIENT
05413f44dfa35d63,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1004.2,1011.2,209.0,INSUFFICIENT
0416c1e6c4217101,Dragapult ex,Dragapult ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1016.8,1060.0,189.0,INSUFFICIENT
029019fef4a5042d,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1187.4,1007.8,173.0,INSUFFICIENT
020506086cb2e7b0,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,898.6,981.2,191.0,INSUFFICIENT
01e3b9c098771ebd,Dragapult ex,Dragapult ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,601.3,710.3,118.0,INSUFFICIENT
